product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
43(*)_*&)+@,信息技术,平台：WEB,坐标：黑龙江省,官网：不详,成立时间：2015-01-01,"D轮,5万,人民币,需要融资",约谈,运营状态：停止运营,,ddddddddd,jw_w,,http://newseed.pedaily.cn/upload/project/logo/201512/31143258551.jpg,http://www.newseed.cn/project/47964,N/A,
三只松鼠,生活消费,平台：WEB,坐标：芜湖市,官网：3songshu.com,成立时间：2012-02,"D轮,3亿,人民币,融资完成",立即认领,运营状态：正在运营,互联网电子商务,三只松鼠是一个纯互联网食品品牌，以坚果、干果、茶叶等森林食品的研发、分装及网络自有B2C品牌销售的现代化新型企业。安徽三只松鼠电子商务有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@080843.jpg,http://www.newseed.cn/project/19235,安徽三只松鼠电子商务有限公司,安徽三只松鼠电子商务有限公司，是一家定位于纯互联网食品品牌的企业。公司于2012年2月份在安徽芜湖国家高新区注册成立，是以坚果、干果、茶叶等森林食品的研发、分装及网络自有B2C品牌销售的现代化新型企业。目前三只松鼠网络渠道覆盖天猫、淘宝、京东、1号店等全网渠道。目前公司拥有员工150余人，其中来自全国的电商运营团队53人，平均年龄23岁，电商总部位于芜湖高新区软件园大厦；分装及物流发货人员80余人，分装工厂及物流部位于芜湖高新区创业园区内，建有6000平米的分装车间及物流仓储车间。
Affectiva,硬件,平台：WEB,坐标：美国,官网：www.affectiva.com,成立时间：不详,"D轮,1400万,美元,融资完成",立即认领,运营状态：正在运营,视频图像视频语言学习,Affectiva是一家致力于“情感识别技术”的初创企业。通过捕获数字视频中人物的面部表情，Affectiva提供的技术能识别出人物当前的情绪状态。Affectiva通过计算机视觉和深度学习来分析人们的面部表情或视频内容里其它非语言线索。,,,http://pic2.pedaily.cn/newseed/project/201605/20160526152820776.jpg,http://www.newseed.cn/project/50978,"AFFECTIVA, INC.",Affectiva是一家致力于“情感识别技术”的初创企业。通过捕获数字视频中人物的面部表情，Affectiva提供的技术能识别出人物当前的情绪状态。Affectiva通过计算机视觉和深度学习来分析人们的面部表情或视频内容里其它非语言线索。
CrowdFlower,企业服务,平台：WEB,坐标：旧金山,官网：www.crowdflower.com,成立时间：2009,"D轮,1000万,美元,融资完成",立即认领,运营状态：正在运营,,CrowdFlower在2009年的美国科技创业大会TechCrunch50上被正式推出，将自己定位为一款众包数据处理工具，有点像亚马逊众包网络集市MechanicalTurk。它可以通过提供远程众包式服务帮助企业完成一些普通任务，比如照片审核等工作。,,,http://pic2.pedaily.cn/newseed/project/201606/20160613164422192.jpg,http://www.newseed.cn/project/51330,CrowdFlower,CrowdFlowe在 2009年 的美国科技创业大会 TechCrunch50 上被正式推出，将自己定位为一款众包数据处理工具，有点像亚马逊众包网络集市 Mechanical Turk。它可以通过提供远程众包式服务帮助企业完成一些普通任务，比如照片审核等工作。
Circle Internet Financial,房产金融,平台：WEB,坐标：波士顿,官网：www.circle.com,成立时间：2013,"D轮,6000万,美元,融资完成",立即认领,运营状态：正在运营,消费金融,CIRCLE公司成立于2013年、总部位于波士顿，是美国一家消费金融创业公司，主要提供虚拟货币比特币的储存及国家货币兑换服务。,,,http://pic2.pedaily.cn/newseed/project/201606/20160623140128487.jpg,http://www.newseed.cn/project/51553,Circle Internet Financial Limited,CIRCLE公司成立于2013年、总部位于波士顿，是美国一家消费金融创业公司，主要提供虚拟货币比特币的储存及国家货币兑换服务。
西柚经期助手,医疗健康,平台：WEB,坐标：厦门市,官网：www.seeyouyima.com,成立时间：2013-04,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,美柚女生助手（此前叫西柚经期助手）是一个面向女性的经期服务工具，厦门美柚信息科技有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@102620.jpg,http://www.newseed.cn/project/19536,厦门美柚信息科技有限公司,厦门美柚信息科技有限公司，成立2013年11月19日，美柚（Meet you）是厦门美柚信息科技有限公司于推出的国内首款女生助手类手机软件。美柚以经期管理为切入点，同时为女性提供备孕、怀孕、育儿、社区交流等功能服务。
固生堂,医疗健康,平台：其他,坐标：北京市,官网：bj.gstzy.cn,成立时间：2010,"D轮,10.1亿,人民币,融资完成",立即认领,运营状态：正在运营,健康保健,固生堂隶属于北京固生堂中医养生健康科技股份有限公司，成立于2010年，是一家中医门诊服务连锁集团。固生堂云集中医定期出诊，运用推拿、艾灸、针灸、中药内服、外敷、外洗等各种疗法，为民众提供中医服务。,,,http://pic2.pedaily.cn/newseed/project/201605/20160510111222921.jpg,http://www.newseed.cn/project/50601,北京固生堂中医养生健康科技股份有限公司,北京固生堂中医医院（北京固生堂中医医院有限公司）云集了广安门中医院、北京中医院、西苑中医院、望京医院、协和医院、中日友好医院、东直门中医院等国内知名院所的名老中医，主要开展中医内外妇儿科等疑难疾病的中医临床治疗与研究。
粉笔网,教育培训,平台：WEB,坐标：北京市,官网：www.fenbi.com,成立时间：不详,"D轮,6000万,美元,融资完成",立即认领,运营状态：正在运营,职业培训,粉笔网是一个社会化的教育网站，提供名师指导交流、学习资料等，2013该网站关闭，2014年8月重新启用，主打职业教育考试服务，北京贞观雨科技有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@082614.jpg,http://www.newseed.cn/project/19794,北京贞观雨科技有限公司,猿题库是智能在线题库产品，提供历年考试权威真题供考生练习，还能根据考生的水平一对一智能出题，真正提升做题效率。不仅支持通过电脑答题，也支持通过iPhone和Android手机进行练习，还独创“下载打印做题，手机扫描实时评分”的技术，用户可以下载试卷和答题卡，答题完毕后用手机扫描答题卡就能自动实现评分、查看答案和解析，2013年2月18日正式上线。
Facishare纷享科技,企业服务,平台：WEB,坐标：北京市,官网：www.facishare.com,成立时间：2013-06,"D轮,1亿,美元,融资完成",立即认领,运营状态：正在运营,,纷享销客是一款销售团队管理工具，支持销售外勤管理、销售过程管理、轻量级CRM、销售协同支持等。北京易动纷享科技有限责任公司旗下产品,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@062402.jpg,http://www.newseed.cn/project/19963,北京易动纷享科技有限责任公司,北京易动纷享科技有限责任公司创建于2008年，2009年成为微软Silverlight平台中国区第四家技术合作伙伴，微软领航计划合作企业。公司致力于集移动互联网、手持移动终端与SNS架构为一体的企业级软件平台开发与服务，为用户提供最为简单、易用的移动交互管理软件，为企业销售部门和管控部门在anywhere、anytime的环境下，提供信息移动交互、指令循环跟踪、绩效实时评价。
山石网科,企业服务,平台：WEB,坐标：北京市,官网：www.hillstonenet.com.cn,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,行业及技术解决方案,山石网科是一家专注于网络安全领域的前沿技术创新，为企业级和运营商用户提供智能化、高性能、高可靠、简单易用的网络安全解决方案。,,,http://pic.pedaily.cn/Attachment/Logo/c/201209/3abe1dfc-c9d5-4740-8a98-f05fa7c53af1.jpg,http://www.newseed.cn/project/21706,山石网科通信技术（北京）有限公司,"山石网科通信技术(北京)有限公司是网络安全领域的代表企业之一，公司总部位于中国北京，并在美国硅谷设有研发中心。Hillstone积累了多年网络安全产品研发和市场运作经验，专注于信息安全，是专业的新一代安全网络设备提供商。

	?

	目前，公司员工中博士、硕士占30%以上。公司创始人均是国际安全业界的专家，包括NetScreen早期创始团队成员。公司的核心团队由来自NetScreen、Cisco、Juniper、Fortinet和H3C等中外著名企业的精英组成，具备先进的技术经验和丰富的企业管理经验。公司设有系统架构部，系统运营部，软件系统部，渠道销售部，售前售后技术部等部门，并且已经通过投资、控股和合作等形式，在亚太区形成了良性发展的产业和营销体系。"
典典养车(养车点点),汽车交通,平台：WEB,坐标：杭州市,官网：www.yangchediandian.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：不详,汽车后服务移动互联网互联网,养车点点APP是专业的“汽车后市场”服务平台，创立于2013年，养车点点项目经过近一年的孵化开发，已经成为汽车后市场生活服务类平台中的新锐。养车点点的优势在于把移动互联网与地面店完美对接，实现移动互联网落地，让车主消费者在享受线上优惠价格的同时，又可享受线下贴身的服务。服务范围包括洗车，美容、大小保养、机械维修、改装升级，道路救援，在线专家提问等等，养车点点车主版旨在为车主解决用车过程中产生的各种服务难题，为车主提供更便捷、更实惠、更可靠的汽车服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150728@211026.jpg,http://www.newseed.cn/project/41723,杭州小卡科技有限公司,典典养车是专业的“汽车后市场”O2O移动服务平台，手机定位寻找附近的汽车养护店，满足用户2公里内的汽车养护需求，车主选择需要的服务，系统自动配对就近可提供服务的商家；“典典养车”是汽车后市场首家完成微信支付和支付宝支付的O2O闭环支付的后市场app。服务范围包括洗车、美容、大小保养、救援、车险、代办违章、加油、买新轮胎、油漆等等。通过近两年时间深耕细作的运营，“典典养车”现已是汽车后市场服务的标杆产品。2015年11月起，杭州用户可在典典养车app下单，就近选择典典养车直控连锁店进行到店服务。
Domo,信息技术,平台：WEB,坐标：美国,官网：www.domo.com,成立时间：2011-07,"D轮,2亿,美元,融资完成",立即认领,运营状态：正在运营,,Domo成立于2011年，是一个商业智能云服务平台，为企业提供公司信息、数据服务等，并支持跨平台、跨终端的信息推送和交互。,,,http://pic.pedaily.cn/newseed/project/20150819/20150819094733186.jpg,http://www.newseed.cn/project/43404,Domo,Domo 成立于2011年，是一个商业智能云服务平台，为企业提供公司信息、数据服务等，并支持跨平台、跨终端的信息推送和交互。
时趣SocialTouch,信息技术,平台：WEB,坐标：北京市,官网：www.social-touch.com,成立时间：不详,"D轮,5850万,美元,融资完成",立即认领,运营状态：不详,行业及技术解决方案,时趣互动科技成立于2011年，是一家社会化管理系统、服务与数据解决方案提供商。旗下有众趣、品趣、明客、星客等产品。联想控股(3396.HK)日前宣布5850万美元战略投资时趣。,,,http://pic.pedaily.cn/newseed/project/20150901/20150901132436200.jpg,http://www.newseed.cn/project/43863,N/A,
悠易互通,文化娱乐,平台：WEB,坐标：北京市,官网：www.yoyi.com.cn,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,金融科技,钱先生是一个理财服务网站，提供金融理财产品的垂直搜索服务，钱咸升（北京）网络科技有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@032752.jpg,http://www.newseed.cn/project/18540,悠易互通（北京）广告有限公司,"悠易互通（北京）广告有限公司是中国领先的受众网络数字营销公司，悠易互通提供多种在线数字广告管理和广告投放解决方案。服务涵盖目标受众网络洞察、广告定向投放管理及优化、客户定制的数据银行、创意及创意测试、媒介计划及购买等。

	?

	目前悠易互通已开设北京、上海、广州公司，拥有近500名员工，可提供全面的受众网络洞察及数字营销咨询服务，已为微软、英特尔、奥迪等全球400多家品牌客户提供全方位的广告营销服务。"
佳品网,生活消费,平台：WEB,坐标：北京市,官网：www.jiapin.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,佳品网，一个知名品牌高端网络销售平台。公司总部位于北京，在洛杉矶和巴黎均有分部。致力于为会员提供奢华商品和最佳购物环境。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@045218.jpg,http://www.newseed.cn/project/18609,北京星河风尚科技有限公司,佳品网，一个知名品牌高端网络销售平台。公司总部位于北京，在洛杉矶和巴黎均有分部。致力于为会员提供奢华商品和最佳购物环境。
易到用车,汽车交通,平台：WEB,坐标：北京市,官网：www.yongche.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,汽车后服务买卖租赁,易到用车是一家智能交通和汽车租赁服务商。北京东方车云信息技术有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@063245.jpg,http://www.newseed.cn/project/18630,北京东方车云信息技术有限公司,北京东方车云信息技术有限公司成立于2010年，总部位于北京市，是一家移动互联网科技公司，旗下主要业务和产品：易到用车网（yongche.com）和APP打车小秘（da.chexiao.me）。易到用车网是专业提供预约车服务的电子商务网站平台，定位于企业和个人的商务及其他用车出行需求，提供高品质的配驾用车服务。
创鑫激光,硬件,平台：WEB,坐标：深圳市,官网：www.maxphotonics.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,制造业,创鑫激光是一家激光器制造商，专业从事光纤激光器及其核心器件的研发、生产和销售。目前，创鑫激光获得近亿元D轮投资，具体投资机构未透露。创鑫激光已正式启动上市步伐。,,,http://pic.pedaily.cn/newseed/project/20150727/20150727161846239.gif,http://www.newseed.cn/project/38836,N/A,
GrabTaxi,信息技术,平台：WEB,坐标：新加坡,官网：grabtaxi.com,成立时间：不详,"D轮,2.5亿,美元,融资完成",立即认领,运营状态：正在运营,办公软件,GrabTaxi成立于2011年，是一家来自新加坡的打车软件服务商，目前主要在新加坡、马来西亚、菲律宾、泰国以及越南等东南亚市场提供服务。,,,http://pic.pedaily.cn/newseed/project/20150811/20150811163746433.png,http://www.newseed.cn/project/40398,GrabTaxi,GrabTaxi成立于2011年，是一家来自新加坡的打车软件服务商，目前主要在新加坡、马来西亚、菲律宾、泰国以及越南等东南亚市场提供服务。
知乎,文化娱乐,平台：WEB,坐标：北京市,官网：www.zhihu.com,成立时间：不详,"D轮,1亿,美元,融资完成",立即认领,运营状态：正在运营,,知乎是一个网络问答社区，用户可以在上面提问、寻找答案、分享知识，北京智者天下科技有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@082554.jpg,http://www.newseed.cn/project/18751,北京智者天下科技有限公司,知乎是一个网络问答社区，用户可以在上面提问、寻找答案、分享知识，北京智者天下科技有限公司旗下。
触控科技CocoaChina,游戏体育,平台：硬件,坐标：北京市,官网：www.chukong-inc.com,成立时间：不详,"D轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,广告营销游戏硬件,北京触控科技是一家手机游戏和数字娱乐服务商，产品有CocoaChina、《捕鱼达人》、PunchBox广告平台等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@014647.jpg,http://www.newseed.cn/project/18710,北京触控科技有限公司,CocoaChina创立于2008年3月，是国内一个苹果相关产品的中文开发社区网站。网站前身是一个科技博客网站，经过发展积累，逐渐成为苹果电脑及iPhone手机开发的专业网站。网站目前提供各种苹果相关的开发内容，CocoaChina论坛也是国内最大的苹果电脑开发及iPhone开发论坛。
唱吧,信息技术,平台：移动应用,坐标：北京市,官网：changba.com,成立时间：不详,"D轮,4.5亿,人民币,融资完成",立即认领,运营状态：正在运营,,唱吧是一个手机KTV唱歌娱乐应用。北京酷智科技有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@062213.jpg,http://www.newseed.cn/project/18827,北京酷智科技有限公司,唱吧是一个手机KTV唱歌娱乐应用。北京酷智科技有限公司旗下产品。
百分点科技,企业服务,平台：WEB,坐标：北京市,官网：www.baifendian.com,成立时间：不详,"D轮,4亿,人民币,融资完成",立即认领,运营状态：正在运营,消费电子电子商务,百分点科技是一家跨网站消费偏好数据平台和个性化推荐引擎技术平台，产品包括百分点推荐引擎（BRE）和百分点分析引擎（BAE），为电子商务企业提供精准的营销服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@094912.jpg,http://www.newseed.cn/project/18926,北京百分点信息科技有限公司,北京百分点信息科技有限公司拥有专业的推荐引擎技术平台、跨网站消费偏好平台，专注为电子商务企业提供站内流量转化和商业智能分析的整体优化解决方案。公司的产品包括百分点推荐引擎（BRE）和百分点分析引擎（BAE），这些产品旨在通过分析全网消费偏好，为电子商务企业提供精准的营销服务，提高电子商务网站的流量转化率、客单价，提升客户购买的品类数和多样性，延长客户生命周期，从而提高电子商务企业的核心竞争力。?百分点于2009年7月在北京成立，在沈阳、上海、深圳设有分支机构，并与电子科技大学互联网科学中心合作，在成都建立了国内首家个性化推荐系统联合研究所，该研究所专注于个性化推荐系统、交叉推荐等相关领域的研究。另外，百分点还与北京大学新媒体营销研究中心合作，共同开展消费洞察以及行为预测等消费行为研究。
到家美食会,生活消费,平台：WEB,坐标：北京市,官网：www.daojia.com.cn,成立时间：不详,"D轮,5000万,美元,融资完成",立即认领,运营状态：正在运营,,到家美食会是一家餐厅外卖服务，消费者可以通过“到家美食会”网站、APP、呼叫中心等订餐，并由“到家美食会”的送餐团队配送到家。隶属于北京时尚人家网络科技有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@120955.jpg,http://www.newseed.cn/project/18812,北京时尚人家网络科技有限公司,到家美食会是一家餐厅外卖服务，消费者可以通过“到家美食会”网站、APP、呼叫中心等订餐，并由“到家美食会”的送餐团队配送到家。隶属于北京时尚人家网络科技有限公司。
多米音乐,文化娱乐,平台：WEB,坐标：北京市,官网：duomi.com,成立时间：2010-05,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,音乐互联网,多米音乐是一家数字音乐服务提供商，目前产品覆盖手机、PC、PAD、互联网HIFI音响、智能电视等多类终端，北京彩云在线技术开发有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@124025.jpg,http://www.newseed.cn/project/18987,北京彩云在线技术开发有限公司,多米音乐是一家数字音乐服务提供商，目前产品覆盖手机、PC、PAD、互联网HIFI音响、智能电视等多类终端，北京彩云在线技术开发有限公司旗下产品。
蘑菇街,生活消费,平台：WEB,坐标：杭州市,官网：www.mogujie.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,蘑菇街是一个女性购物分享及导购社区。杭州卷瓜网络有限公司旗下网站。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@062206.jpg,http://www.newseed.cn/project/18828,杭州卷瓜网络有限公司,杭州卷瓜网络有限公司是一家致力于服务在线社区电子商务的公司，旗下有网站蘑菇街（www.mogujie.com）和卷豆网（www.juandou.com）。蘑菇街的创始人是陈琪，公司成立于2011年，这是一个新型的女性买家社区，是杭州卷瓜网络有限公司旗下的一个专注于提供发现美与时尚、分享购物乐趣，结交志趣相投好友自由交流的平台。在蘑菇街，用户可以分享购物乐趣，也可以分享自己在网店上的各种发现，用户还可以从国外著名购物网站TopShop等添加物品。同时，蘑菇街在物品排序上围绕“快时尚”的概念展开。蘑菇街的主要用户是二十岁左右、时尚敏感度高的女生。每天，数以万计的网友在这里自由地交流时尚、购物的话题，相互分享、相互帮助。已经拥有了超过2000万的注册会员，每天为超过三百万的女性消费者提供购物决策建议。
极光推送,信息技术,平台：WEB,坐标：深圳市,官网：www.jpush.cn,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：不详,,JPush极光推送是Android平台的消息推送服务平台，让开发者可以向其APP的用户推送通知或者消息，与用户互动，深圳市和讯华谷信息技术有限公司旗下。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@090824.jpg,http://www.newseed.cn/project/17140,深圳市和讯华谷信息技术有限公司,JPush极光推送是Android平台的消息推送服务平台，让开发者可以向其APP的用户推送通知或者消息，与用户互动，深圳市和讯华谷信息技术有限公司旗下。
运满满,信息技术,平台：移动应用,坐标：上海市,官网：www.ymm56.com,成立时间：不详,"D轮,1.1亿,美元,融资完成",立即认领,运营状态：不详,移动互联网互联网,运满满是一家基于移动互联网技术开发的全免费手机管车配货平台，致力于公路运输行业，为车找货（配货）、货找车（托运）提供全面的信息及交易服务。上海细微信息咨询有限公司旗下产品。,,,http://pic2.pedaily.cn/newseed/project/201612/20161213101813764.jpg,http://www.newseed.cn/project/17248,上海细微信息咨询有限公司,运满满是一家基于移动互联网技术开发的全免费手机管车配货平台，致力于公路运输行业，为车找货（配货）、货找车（托运）提供全面的信息及交易服务。上海细微信息咨询有限公司旗下产品。
团贷网,信息技术,平台：WEB,坐标：东莞市,官网：www.tuandai.com,成立时间：不详,"D轮,18亿,人民币,融资完成",立即认领,运营状态：正在运营,互联网,团贷网是一家P2P网络借贷服务平台，东莞市俊特团贷网络信息服务有限公司旗下，2014年转型重点做房宝宝产品。目前，团贷网获近5亿人民币B轮投资，此轮融资由九鼎投资领投，史玉柱和多家投资机构跟投。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170531144404474.png,http://www.newseed.cn/project/16952,东莞团贷网互联网科技服务有限公司,团贷网是一家P2P网络借贷服务平台，此外还推出了房产众筹“房宝宝”、社交众保金融模式的金融服务，东莞团贷网互联网科技服务有限公司旗下网站（光影侠旗下全资子公司）。
点融网,信息技术,平台：WEB,坐标：上海市,官网：www.dianrong.com,成立时间：2013-02-17,"D轮,2.2亿,美元,融资完成",立即认领,运营状态：正在运营,互联网互联网金融,上海点荣金融信息服务有限责任公司旗下点融网是一家P2P网络借贷和金融服务网站。通过国内资深团队的运作和引进全球网络借贷平台LendingClub的先进技术和管理经验，点融网构建出一个高效、明、人性化易操作的网络投融资平台，将出借人和借款人进行自主配对，为国内广大个人和中小企业解决最急需的贷款和融资问题。同时，利用互联网的技术达到最低的审核成本，并把借贷份额进行拆分，实现自助式借贷：使具有闲置资金出借的个人与有贷款需求的个人或企业，能在线上通过点融网平台成功配对。,,,http://pic2.pedaily.cn/17/newseed/project/201708/20170802164155765.png,http://www.newseed.cn/project/17313,上海点荣金融信息服务有限责任公司,上海点荣金融信息服务有限责任公司旗下点融网是一家P2P网络借贷和金融服务网站。通过国内资深团队的运作和引进全球网络借贷平台LendingClub的先进技术和管理经验，点融网构建出一个高效、明、人性化易操作的网络投融资平台，将出借人和借款人进行自主配对，为国内广大个人和中小企业解决最急需的贷款和融资问题。同时，利用互联网的技术达到最低的审核成本，并把借贷份额进行拆分，实现自助式借贷：使具有闲置资金出借的个人与有贷款需求的个人或企业，能在线上通过点融网平台成功配对。
途虎养车,生活消费,平台：WEB,坐标：上海市,官网：tuhu.cn,成立时间：不详,"D轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,汽车后服务汽车电商电子商务,途虎养车网是一个主打汽车后服务、养车类B2C电商平台，主营轮胎、机油、汽车保养、汽车美容等，途虎目前有1200多家合作安装门店，服务能力覆盖19个省、266个城市，并在主要城市自建物流车队，提供配送服务。上海阑途信息技术有限公司旗下网站。其前身是卡帕养车网。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@043710.jpg,http://www.newseed.cn/project/17692,上海阑途信息技术有限公司,途虎养车网是一个主打汽车后服务、养车类B2C电商平台，主营 轮胎、机油、汽车保养、汽车美容等，途虎目前有1200 多家合作安装门店，服务能力覆盖19个省、266个城市 ，并在主要城市自建物流车队，提供配送服务。上海阑途信息技术有限公司旗下网站。 其前身是卡帕养车网。
辣妈帮,生活消费,平台：移动应用,坐标：深圳市,官网：www.lmbang.com,成立时间：不详,"D轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,辣妈帮是一个女性手机社区，由深圳市网智科技开发有限公司开发，旗下还有辣妈微生活、爱宝宝365等。该公司日前宣布已经完成C轮1亿美元融资，由唯品会领投，经纬创投、景林资本、晨兴创投跟投。,,,http://pic2.pedaily.cn/newseed/project/201702/20170209171701855.jpg,http://www.newseed.cn/project/17737,深圳市网智科技开发有限公司,辣妈帮是一个女性手机社区，由深圳市网智科技开发有限公司开发，旗下还有辣妈微生活、爱宝宝365等。
来订吧,旅游,平台：WEB,坐标：上海市,官网：www.laidingba.com,成立时间：2007-01,"D轮,5000万,人民币,融资完成",立即认领,运营状态：正在运营,,来订吧是一个酒店、景点、机票预订网站，隶属于同程网络科技股份有限公司。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150610@043938.jpg,http://www.newseed.cn/project/45271,同程网络科技股份有限公司,"同程网创立于2004年，总部设在中国苏州，是旅游电子商务平台，也是目前中国唯一拥有B2B旅游企业间平台和B2C大众旅游平台的旅游电子商务网站。2006年12月，同程网项目荣膺CCTV赢在中国五强项目，并得到软银赛富、IDG、今日资本等多家海内外风险投资商的青睐，2008年迄今获得国内著名创投机构风险投资3500万元。

	?

	目前，拥有中国最大的旅游交易平台和中国新旅游在线预订平台的同程网被中央电视台、新华社、《人民日报-市场报》、《中国青年报》、《中华工商时报》、《中国经济时报》、《中国商报》、《中国旅游报》、《中国质量报》、《中国社会科学院报》、《新华日报》、《大众日报》、《福建日报》、《河南日报》、《三湘都市报》、《通信信息报》、《IT时报》、《上海证券报》、《现代快报》、《扬子晚报》、 《科技创业》、《江南时报》、《江淮晨报》、《齐鲁晚报》、《杭州日报》、《重庆商报》、《京华时报》、《北京商报》、《无锡日报》、《金华日报》、《江门日报》、《泉州晚报》、《华东旅游报》、《苏商》、《今日苏州》、《苏州日报》、《姑苏晚报》等媒体频频报道，并被媒体一致认为是未来中国的“旅游沃尔玛”。"
优朋普乐,信息技术,平台：WEB,坐标：北京市,官网：www.voole.com,成立时间：不详,"D轮,5.28亿,人民币,融资完成",立即认领,运营状态：正在运营,视频图像视频互联网,优朋普乐是全国视频行业唯一根据互联网电视的高清视频传输特点所度身订造的完整的视频服务平台。,,,http://pic.pedaily.cn/newseed/project/20150921/20150921153844497.jpg,http://www.newseed.cn/project/44285,优朋普乐科技有限公司,北京优朋普乐科技有限公司，简称优朋普乐，是目前中国最大的互联网电视服务提供商，多年来公司一直致力于打造最优质的互联网电视服务。公司于2006年成立，于2009年正式进入继第一代PC互联网、第二代移动互联网之后的第三代互联网——“互联网电视”领域。
口袋购物,生活消费,平台：WEB,坐标：北京市,官网：www.koudai.com,成立时间：2011-05,"D轮,3.5亿,美元,融资完成",立即认领,运营状态：正在运营,,口袋购物是一款智能的手机购物应用，提供购物分享及导购服务等。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@062519.jpg,http://www.newseed.cn/project/45278,北京口袋时尚科技有限公司,北京口袋时尚科技有限公司成立于2011年5月，专注于电子商务导购领域，总部在北京中关村园区，在厦门设有分公司（研发中心）。现有员工70多人。公司目前已推出手机应用软件——口袋购物。
二维碳素,传统行业,平台：硬件,坐标：常州市,官网：www.cz2dcarbon.com,成立时间：不详,"D轮,816万,人民币,融资完成",立即认领,运营状态：正在运营,制造业,常州二维碳素科技股份有限公司是一家专业从事大面积石墨烯透明导电薄膜及石墨烯电容式触控模组的研发、制造高科技企业。二维碳素技术团队用化学气相沉积的方法合成石墨烯，成功生长世界上第一块大尺寸的高质量石墨烯薄膜，团队成员也因此受到了诺贝尔奖获得者安德烈?海姆和康斯坦丁?诺沃肖洛夫博士共同赞誉。创立伊始，凭借团队的技术优势，二维碳素引领石墨烯产业迅速发展,,,http://pic.pedaily.cn/newseed/project/20151008/20151008095616848.png,http://www.newseed.cn/project/45202,常州二维碳素科技股份有限公司,常州二维碳素科技股份有限公司是一家专业从事大面积石墨烯透明导电薄膜及石墨烯电容式触控模组的研发、制造高科技企业。二维碳素技术团队用化学气相沉积的方法合成石墨烯，成功生长世界上第一块大尺寸的高质量石墨烯薄膜，团队成员也因此受到了诺贝尔奖获得者安德烈?海姆和康斯坦丁?诺沃肖洛夫博士共同赞誉。 创立伊始，凭借团队的技术优势，二维碳素引领石墨烯产业迅速发展
