product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
大街网,信息技术,平台：移动应用,坐标：北京市,官网：www.dajie.com,成立时间：不详,"其他轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,职业培训,大街网是一个社会化招聘网站及职业社交网络，北京大杰致远信息技术有限公司旗下。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170526155722436.jpg,http://www.newseed.cn/project/18559,北京大杰致远信息技术有限公司,大街网是一个社会化招聘网站及职业社交网络，北京大杰致远信息技术有限公司旗下。
影大人,房产金融,平台：WEB,坐标：北京市,官网：www.yingdaren.net,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,影视,影大人是一家专注于影视行业的众筹平台，致力于帮助影视项目寻找到更多的资金、帮助更多的个人投资者挖掘优质的影视项目，从而产生应有的收益。北京影大人科技有限公司旗下产品。,,,http://pic2.pedaily.cn/newseed/project/201606/20160602151614909.jpg,http://www.newseed.cn/project/48249,北京影大人科技有限公司,影大人隶属于北京影大人科技有限公司，是专注于影视行业的众筹平台，致力于解决中国文化产业的资金流通问题，帮助影视项目快速找到对应的资金，同时帮助个人投资者挖掘优质的影视项目，从而助力中国文化产业的发展。
悟空找房,企业服务,平台：WEB,坐标：上海市,官网：www.wkzf.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,悟空找房是一个房产交易首选平台，从垂直二手房切入，目前业务转向新房、海外新房等多元化业务，旗下悟空贷业务可以为买房者提供全方位的资金服务。,,,http://pic2.pedaily.cn/17/newseed/project/201704/20170411153255603.jpg,http://www.newseed.cn/project/48344,悟空找房,"悟空找房——中国互联网房产交易首选平台！ 悟空找房顺势移动互联网+房地产大潮，以全新模式对房产买卖交易流程进行革命性创新，直击传统房屋中介的顽疾，解决消费者购房过程中长期存在的诸多痛点，一跃成为房地产互联网变革中的标志性平台。 买房0佣，就在悟空。我们致力打造优质房地产服务交易信息平台。首度提出O2A+模式(Online Travel Agent Plus),“O”专注移动端的线上平台运营,“2”线上线下无缝结合,“A+”皇冠品质经纪人,1对1专属服务,极致到家!"
二更,信息技术,平台：WEB,坐标：杭州市,官网：www.ergengtv.com,成立时间：不详,"其他轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,视频媒体图像视频,“二更”成立于2015年4月，同年5月，二更合并百万级粉丝深夜食堂，并将后者更名为“二更食堂”，现阶段的二更，拥有“二更视频”、“二更食堂”、“慢漫来”、“更城市系列”等多个新媒体品牌。建立了腾讯、优酷、搜狐、爱奇艺等视频门户及微信公众平台、今日头条、新浪微博、美拍、秒拍等分发渠道。,,,http://pic2.pedaily.cn/newseed/project/201701/20170119142132598.jpg,http://www.newseed.cn/project/49250,杭州二更网络科技有限公司,杭州二更网络是一家新媒体视频提供商，涵盖二更视频、二更食堂等，选题涉及人文、艺术、潮流、生活、食尚各个层面。
爱拼机,信息技术,平台：移动应用,坐标：杭州市,官网：www.apin.com,成立时间：不详,"其他轮,金额未透露,融资完成",约谈,运营状态：正在运营,公共出行,爱拼机是一家通过C2B按需生产的航空机票出行服务平台，通过帮助用户快速匹配航空出行需求，大幅降低用户出行费用，并同时解决传统机票商的库存压力，最终实现航空业运营模式的调整，达到零库存运营爱拼机创新的采用了唯品会特卖模式机票特卖，成为特价机票入口；以及滴滴反向竞争模式，创新的以用户需求为中心，供应商反向竞拍成交提供出行机票的模式，最大化协调供需关系平衡问题,谭策,谭策创始人,http://pic2.pedaily.cn/newseed/project/201604/20160419092325574.jpg,http://www.newseed.cn/project/48748,杭州爱拼机网络科技有限公司,爱拼机是一家基于大数据的航空领域SaaS企业，通过有趣的社交、低价规模化等实现航空产业链的重构，进而建立新型的航空出行场景和入口。
WritePath,企业服务,平台：其他,坐标：台湾,官网：freelancer.writepathinc.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,文件文档办公软件电子商务语言学习,云翻译WritePath是一家利用群众外包以及机器学习技术为金融数据公司提供多国语言翻译服务的公司。根据翻译程度的不同而定价，花费人工时间越长的收费越高。云翻译有一套翻译加速器Translation-booster(T-booster)，可以针对大量语句进行模拟、分析、储存、再利用，加速有重复性质的翻译，此技术原理和AlphaGo概念一样，都是要机器接受大量数据训练后，针对特定情况做出反应和判读，如财经报告等大型文件、对外跨境B2B或B2C电商的产品叙述、各大品牌公司产品手册以及当红的App、网站等软件完成多语化工程。,,,http://pic2.pedaily.cn/newseed/project/201604/20160427110256854.jpg,http://www.newseed.cn/project/50276,WritePath,云翻译 WritePath 是一家利用群众外包以及机器学习技术为金融数据公司提供多国语言翻译服务的公司。根据翻译程度的不同而定价，花费人工时间越长的收费越高。
妙健康,信息技术,平台：WEB,坐标：北京市,官网：a.miao.cn,成立时间：不详,"其他轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,健康保健,,,,http://pic2.pedaily.cn/newseed/project/201604/20160413132358240.jpg,http://www.newseed.cn/project/49876,北京妙医佳信息技术有限公司,北京妙医佳信息技术有限公司推出的“秒健康”是国内首家平台级健康管理APP。
第1车贷,生活消费,平台：WEB,坐标：北京市,官网：www.chedai.com,成立时间：2013-11,"其他轮,1.4亿,人民币,融资完成",立即认领,运营状态：正在运营,二手车汽车后服务消费金融O2O/本地生活买卖租赁互联网行业及技术解决方案,第1车贷是由中信集团、百联集团、中国信贷、经纬创投与北汽集团共同投资的中国首家汽车金融O2O服务平台。团队由来自汽车、金融、互联网三大领域的专业人士组成，致力于为汽车产业链环节中的新车经销商、二手车经销商、汽车租赁商、汽车零配件商、汽车物流商、汽车消费者等提供量身定制的金融解决方案。,,,http://pic2.pedaily.cn/newseed/project/201604/20160411155913339.jpg,http://www.newseed.cn/project/49813,上海锋之行汽车金融信息服务有限公司,第1车贷是由中信集团、北汽集团、经纬创投、百联集团与中国信贷共同投资的中国首家汽车金融O2O服务平台。团队由来自汽车、金融、互联网三大领域的专业人士组成，致力于为汽车产业链环节中的新车经销商、二手车经销商、汽车租赁商、汽车零配件商、汽车物流商、汽车消费者等提供量身定制的金融解决方案。
百布易买 / 致景科技,信息技术,平台：WEB,坐标：广州市,官网：www.baibu.la,成立时间：不详,"其他轮,1.65亿,人民币,融资完成",立即认领,运营状态：正在运营,美业/服装,百布是一个纺织品B2B交易平台。其核心团队成员来自阿里巴巴、美团、去哪儿、茵曼、秋水伊人和行业资深专家，熟知面料生产、分销渠道、服装产销的各个环节，掌握纺织品供应链上下游的各方资源。,,,http://pic2.pedaily.cn/newseed/project/201607/20160704155034499.jpg,http://www.newseed.cn/project/49500,广州致景信息科技有限公司,广州致景信息科技有限公司是中国首家致力于改革纺织行业传统交易模式的移动互联网公司。首创以O2O模式改造纺织行业传统落后的交易模式，为采购商和供应商提供专业、高效、全面的信息服务。
车和家,硬件,平台：WEB,坐标：北京市,官网：不详,成立时间：不详,"其他轮,6.2亿,人民币,融资完成",立即认领,运营状态：正在运营,公共出行,车和家是一家提供未来智能交通工具研发和服务的企业，致力于把未来的城市交通工具提前在当下实现、并打造成为最好的城市日常出行工具。,,,http://pic2.pedaily.cn/newseed/project/201605/20160503091631251.jpg,http://www.newseed.cn/project/50366,北京车和家信息技术有限责任公司,北京车和家信息技术有限责任公司（以下简称“车和家”）是一家提供未来智能交通工具研发和服务的企业，致力于把未来的城市交通工具提前在当下实现、并打造成为最好的城市日常出行工具。 车和家的企业注册资金为3亿人民币，估值超过30亿人民币。企业汇集一流的整车研发、车联网研发、全球供应链以及车主服务网络的精英团队。
世界玖玖,企业服务,平台：WEB,坐标：北京市,官网：www.shijie99.com,成立时间：2014-02,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,电子商务,世界玖玖是一家整合自由行中碎片化资源的电子商务公司，是一家B2B公司。世界玖玖主要是把自由行中的碎片化资源整合，她们希望能把世界上所有的自由行散碎资源全部放进她们的系统，通过其产品和技术，深度加工碎片化资源，再投入到市场上，销售给中国市场上的自由行用户。,,,http://pic2.pedaily.cn/newseed/project/201605/20160526145624426.jpg,http://www.newseed.cn/project/50975,世界玖玖（北京）电子商务有限公司,世界玖玖是一家整合自由行中碎片化资源的电子商务公司，是一家B2B公司。世界玖玖主要是把自由行中的碎片化资源整合，她们希望能把世界上所有的自由行散碎资源全部放进她们的系统，通过其产品和技术，深度加工碎片化资源，再投入到市场上，销售给中国市场上的自由行用户。
Speakboos,教育培训,平台：WEB,坐标：纽约,官网：www.speakaboos.com,成立时间：2008,"其他轮,1250万,美元,融资完成",立即认领,运营状态：正在运营,媒体阅读VR/AR,成立于2008年，是纽约一家利用互动式媒体，帮助孩子们进行高效阅读的教育科技公司。,,,http://pic2.pedaily.cn/newseed/project/201605/20160512135544650.jpg,http://www.newseed.cn/project/50692,Speakboos,Speakboos成立于 2008年，是纽约一家利用互动式媒体，帮助孩子们进行高效阅读的教育科技公司。
掌通家园,信息技术,平台：WEB,坐标：厦门市,官网：www.51110.com,成立时间：不详,"其他轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,视频游戏硬件图像视频办公软件移动互联网互联网,“掌通家园”家园共育管理平台，提供帮家长随时通过手机查看孩子在幼儿园的实时情况的核心服务，运用超低码流压缩算法核心技术，融入幼儿园家园共育管理系统的软件（神州鹰远程视频监控综合管理平台）、硬件（神州鹰网络视频服务器、网络摄像机、3G视频服务器等）当中，形成全方位（校园内的固定点与校车内的移动点）的开放式教学管理，并通过与移动互联网、云技术等高新技术完美结合，升级幼儿园、中小学的教育模式、打造一个园长省心，老师用心，家长放心，孩子开心的移动互联网+超放心幼儿园。,,,http://pic2.pedaily.cn/newseed/project/201606/20160601141624483.jpg,http://www.newseed.cn/project/51106,厦门神州鹰软件科技有限公司,厦门神州鹰软件科技有限公司是一家专注幼教家园共育管理平台研发的高科技企业，成立于2011年1月25日，注册资金2244.2万。主打产品“掌通家园”家园共育管理平台，提供帮家长随时通过手机查看孩子在幼儿园的实时情况的核心服务，运用超低码流压缩算法核心技术，融入幼儿园家园共育管理系统的软件（神州鹰远程视频监控综合管理平台）、硬件（神州鹰网络视频服务器、网络摄像机、3G视频服务器等）当中，形成全方位（校园内的固定点与校车内的移动点）的开放式教学管理，并通过与移动互联网、云技术等高新技术完美结合，升级幼儿园、中小学的教育模式、搭建一个家庭与校方互动、互助的共同教育平台。
行云全球汇,企业服务,平台：WEB,坐标：深圳市,官网：www.xyb2b.com,成立时间：2015-05,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,消费电子消费金融买卖租赁美业/服装电子商务健康保健,行云全球汇是一家电子商务公司，提供母婴用品、美妆个护、食品保健、生活数码、服装鞋包等。事实上，行云全球汇并不只是在做简单B2B生意，而是B2B2C。通过自己的货源将海外产品供应商（B端）打通架桥连接国内的各类进口卖家（B端，包括各电商平台、淘宝商家、代购等），同时也为国内卖家提供2C的端到端的供应链服务。B2B2C被称为DropShipping模式（零库存式供应链管理），这种模式不需要国内卖家（B端）占压商品库存，而是把消费者（C端）订单和配送地址提供给行云全球汇，由行云全球汇负责协调供货商进行配送。除去通过自营产品差价盈利外，这其中的供应链环节也正是行云全球汇的主要盈利方式：通过供应链金融，利用内保外贷、仓单租赁、融资租赁等方式获得利差收入。,,,http://pic2.pedaily.cn/newseed/project/201609/20160908164526394.jpg,http://www.newseed.cn/project/51388,深圳市天行云供应链有限公司,行云全球汇是一家电子商务公司，提供母婴用品、美妆个护、食品保健、生活数码、服装鞋包等。事实上，行云全球汇并不只是在做简单B2B生意，而是B2B2C。通过自己的货源将海外产品供应商（B端）打通架桥连接国内的各类进口卖家（B端，包括各电商平台、淘宝商家、代购等），同时也为国内卖家提供2C的端到端的供应链服务。B2B2C被称为Drop Shipping模式（零库存式供应链管理），这种模式不需要国内卖家（B端）占压商品库存，而是把消费者（C端）订单和配送地址提供给行云全球汇，由行云全球汇负责协调供货商进行配送。除去通过自营产品差价盈利外，这其中的供应链环节也正是行云全球汇的主要盈利方式：通过供应链金融，利用内保外贷、仓单租赁、融资租赁等方式获得利差收入。
Soracom,企业服务,平台：WEB,坐标：东京,官网：soracom.io/en,成立时间：不详,"其他轮,570万,美元,融资完成",立即认领,运营状态：正在运营,,Soracom是一家移动虚拟网络运营商，这意味着它并没有运营自己的网络基础架构，而是与日本最大的电信公司NTTDocomo在3G及LTE业务方面展开合作，主要为IoT提供网络与电信基础设施建设服务。目前，其产品包括SoracomAir（这是专门为IoT设备量身定制的SIM卡，可以让设备通过APIs控制面板接受管理）与SoracomBeam（通过亚马逊云计算服务进行数据输送，为设备提供加密服务）。,,,http://pic2.pedaily.cn/newseed/project/201606/20160620140222813.jpg,http://www.newseed.cn/project/51471,"SORACOM, INC.",Soracom 是一家移动虚拟网络运营商，这意味着它并没有运营自己的网络基础架构，而是与日本最大的电信公司 NTT Docomo 在 3G 及 LTE 业务方面展开合作，主要为 IoT 提供网络与电信基础设施建设服务。目前，其产品包括 Soracom Air（这是专门为 IoT 设备量身定制的 SIM 卡，可以让设备通过 APIs 控制面板接受管理）与 Soracom Beam（通过亚马逊云计算服务进行数据输送，为设备提供加密服务）。
凹凸租车,汽车交通,平台：WEB,坐标：上海市,官网：www.atzuche.com,成立时间：2013-07-01,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,凹凸租车(atzuche)成立于2013年7月1日，总部设在上海，隶属于上海新共赢信息科技有限公司。凹凸租车率先将“车共享”理念带入中国。通过平台，车主安心将自己的闲置车辆通过平台租给他人使用；租客能够使用车况更好的车辆。具体来说，凹凸租车在常规车款之外较为强调个性车和豪华车，平台上车型包括法拉利F430、保时捷Panamera、保时捷911、特斯拉ModelS、宝马Z4、奥迪TT、奔驰CLK、雪佛兰科迈罗等，同时10万以上的车型强调较高性价比。,,,http://pic2.pedaily.cn/newseed/project/201607/20160704092611121.jpg,http://www.newseed.cn/project/51884,上海新共赢信息科技有限公司,上海新共赢信息科技有限公司是中国的移动互联网企业。成立于2013年7月，公司致力于在中国发展共享经济。上海新共赢信息科技有限公司主要产品为凹凸租车软件，软件提供一个个人对个人的租车平台，以及和租车相关的包括客服，保险，救援，等一系列相关服务。
乐聚机器人,硬件,平台：硬件,坐标：深圳市,官网：lejurobot.cn,成立时间：不详,"其他轮,5000万,人民币,融资完成",立即认领,运营状态：正在运营,机器人儿童早教,乐聚机器人主要由哈工大研发机器人的团队构成，主要研发类人形机器人，团队研发的机器人12年曾登上央视春晚。他们的第一代产品Aelos定位面向儿童和极客，既可以娱乐，又可以学习编程，已经小批量生产，正在准备众筹。未来，乐聚机器人希望做到机器人跟着主人一起成长，每过几年，机器人可以通过更换外壳，主板等实现成长。,,,http://pic2.pedaily.cn/newseed/project/201607/20160711132010910.jpg,http://www.newseed.cn/project/52092,乐聚（深圳）机器人技术有限公司,乐聚机器人主要由哈工大研发机器人的团队构成，主要研发类人形机器人，团队研发的机器人12年曾登上央视春晚。他们的第一代产品Aelos定位面向儿童和极客，既可以娱乐，又可以学习编程，已经小批量生产，正在准备众筹。未来，乐聚机器人希望做到机器人跟着主人一起成长，每过几年，机器人可以通过更换外壳，主板等实现成长。
Zerto,企业服务,平台：WEB,坐标：美国,官网：www.zerto.com,成立时间：不详,"其他轮,2000万,美元,融资完成",立即认领,运营状态：正在运营,公共出行,无论是在网络服务器或是数据中心内部，Zerto都可以为企业提供数据的保护、修复及迁移服务。该平台能帮助企业用户将重要数据分别安放在私人存储器和公共服务器（例如亚马逊网络服务）中；同时，也为云服务供应商提供“灾难恢复服务”，帮他们找回云端的客户数据。,,,http://pic2.pedaily.cn/newseed/project/201606/20160622140131950.jpg,http://www.newseed.cn/project/51532,Zerto,无论是在网络服务器或是数据中心内部，Zerto 都可以为企业提供数据的保护、修复及迁移服务。该平台能帮助企业用户将重要数据分别安放在私人存储器和公共服务器（例如亚马逊网络服务）中；同时，也为云服务供应商提供 “灾难恢复服务”，帮他们找回云端的客户数据。
五月花财富,房产金融,平台：WEB,坐标：北京市,官网：www.maycf.com,成立时间：2016-01-12,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,移动互联网互联网职业培训,五月花财富成立于2015年，是专业的财富管理平台。身处“互联网+”的浪潮，五月花财富致力于用移动互联网思维解决传统财富管理中存在的问题。通过打造高效的线上信息平台，为理财师的职业提供更多便利。,,,http://pic2.pedaily.cn/newseed/project/201607/20160727141209452.jpg,http://www.newseed.cn/project/52431,五月花财富,五月花财富成立于2015年，是专业的财富管理平台。身处“互联网+”的浪潮，五月花财富致力于用移动互联网思维解决传统财富管理中存在的问题。通过打造高效的线上信息平台，为理财师的职业提供更多便利。
新经济100人,文化娱乐,平台：WEB,坐标：北京市,官网：不详,成立时间：2016-01-08,"其他轮,1500万,人民币,融资完成",立即认领,运营状态：正在运营,视频图像视频,据官方介绍，“新经济100人”主打深度深度报道，聚焦于对新经济领域独角兽公司（估值10亿美元以上）及潜在独角兽公司的挖掘报道。目前，除了深度文章之外，另一主打节目为CEO视频访谈“新经济100人谈”。据悉，该视频节目第一季十期已全部上线。,,,http://pic2.pedaily.cn/newseed/project/201607/20160715113406827.jpeg,http://www.newseed.cn/project/52241,北京三厚科技有限公司,北京三厚科技是一家财经领域的新媒体服务提供商，旗下有“新经济100人”微信自媒体账号等。
InfoBionic,医疗健康,平台：WEB,坐标：美国,官网：infobionic.com,成立时间：2011,"其他轮,820万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,InfoBionic总部位于位于美国马萨诸塞州洛厄尔市，创立于2011年。InfoBionic研发了MoMeKardia无线远程心电监护系统，旨在辅助心律失常的诊断。,,,http://pic2.pedaily.cn/newseed/project/201607/20160725165922935.jpg,http://www.newseed.cn/project/52498,InfoBionic,InfoBionic总部位于位于美国马萨诸塞州洛厄尔市，创立于2011年。InfoBionic研发了MoMe Kardia无线远程心电监护系统，旨在辅助心律失常的诊断。
车致意,生活消费,平台：WEB,坐标：上海市,官网：www.chezhiyi.com.cn,成立时间：2010-09,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,汽车电商电子商务,上海车致意科技发展有限公司，2010年9月成立于上海，创始人兼CEO为张建，团队目前有60人左右。公司定位于汽车制动系统垂直电商平台，面向C端，主要从事汽配细分市场中汽车制动产品的销售，涉及刹车片、刹车盘等核心产品，建有自营垂直商城，同时入驻了KA等第三方主流渠道，在全销售渠道布局。,,,http://pic2.pedaily.cn/newseed/project/201607/20160728101848217.jpg,http://www.newseed.cn/project/52586,上海车致意科技发展有限公司,上海车致意科技发展有限公司，2010年9月成立于上海，创始人兼CEO为张建，团队目前有60人左右。公司定位于汽车制动系统垂直电商平台，面向C端，主要从事汽配细分市场中汽车制动产品的销售，涉及刹车片、刹车盘等核心产品，建有自营垂直商城，同时入驻了KA等第三方主流渠道，在全销售渠道布局。
跨境翼,生活消费,平台：WEB,坐标：深圳市,官网：www.kje.cn,成立时间：2013-12-24,"其他轮,5080万,人民币,融资完成",立即认领,运营状态：正在运营,电子商务,跨境翼是一个提供跨境供应链一站式服务的企业，客户无需采购产品、不用库存，即可将众多海外一手货源商品信息上传至国内众多电商平台或自有网店，轻松实现零成本、零库存、零风险销售。,,,http://pic2.pedaily.cn/newseed/project/201608/20160805143949365.jpg,http://www.newseed.cn/project/52801,深圳市跨境翼电子商务股份有限公司,深圳市跨境翼电子商务股份有限公司成立于2013年12月24日，是一家服务于跨境电商的一站式供应链服务商，公司主要提供的产品：供销平台业务、保税仓业务、快件业务、直购业务、代采业务、金融服务和技术服务业务。
慧算账,企业服务,平台：WEB,坐标：北京市,官网：不详,成立时间：2015-04-07,"其他轮,1.5亿,人民币,融资完成",约谈,运营状态：正在运营,办公软件移动互联网互联网财务税务,慧算账致力于面向中小微企业提供记账、报税、金融一体化的服务平台。其借助云和移动互联网技术，对传统财务软件进行颠覆性创新，以自动记账、批量申报和即时通讯为核心功能，集客户管理和工作管理于一体，覆盖财税服务机构的全业务流程。,新芽网友687978,,http://pic2.pedaily.cn/17/newseed/project/201704/20170410112541803.jpg,http://www.newseed.cn/project/53124,北京公瑾科技有限公司,"北京公瑾科技有限公司（简称公瑾科技）成立于2015年4月，现有员工400余人。总部位于北京市海淀区，并在广州、上海、深圳、重庆等地设有办公机构，2015年底完成A轮融资。
公瑾科技作为互联网财税服务领导者，以互联网+为发展契机，致力于改善和升级企业财税服务的业态，实现互联网+财税服务的变革与创新。

核心产品“慧算账”致力于面向中小微企业提供记账、报税、金融一体化的服务平台。其借助云和移动互联网技术，对传统财务软件进行颠覆性创新，以自动记账、批量申报和即时通讯为核心功能，集客户管理和工作管理于一体，覆盖财税服务机构的全业务流程。

2015年，“慧算账”荣获“中国行业信息化最佳数据安全奖”、“中国行业信息化最佳产品奖”、“最具影响力互联网财税服务品牌”、“2015商用软件类年度产品”等奖项。目前业务已覆盖华北、华东、华南、西南、西北等区域，共60多个城市，且在山东、重庆、广东、湖南、陕西、河南等多个省份陆续开设区域运营中心。截止2015年底，“慧算账”已助力全国800多家代账机构，服务企业用户4万余家。

公瑾科技致力于构建一个基于中小型企业纳税服务基础设施的新商业生态，公司以前所未有的发展速度和影响力改变着中国财税服务机构的工作效率和流程，为中小企业提供更好的财税体验。未来，公司将秉持提供高端价值服务理念，不断提升运营和服务水平，以坚如磐石的运营品质为财税服务机构、中小企业及财税行业发展做出更大贡献。"
SSAM,信息技术,"平台：WEB,移动应用",坐标：上海市,官网：www.ssamkorea.com,成立时间：2016-06-15,"其他轮,300万,美元,需要融资",约谈,运营状态：正在运营,电子商务,SSAM是一家以崇尚韩国文化和韩国时尚的年轻女性为切入点，将目标客户定为城市高级白领与中产家庭，提供韩国热门时尚资讯和真实生活场景以及流行品牌故事新概念电商。,SSAM,SSAM员工,http://newseed.pedaily.cn/upload/project/logo/201610/08161825347.jpg,http://www.newseed.cn/project/52182,上海萨慕电子商务有限公司,SSAM是一家以崇尚韩国文化和韩国时尚的年轻女性为切入点，将目标客户定为城市高级白领与中产家庭，提供韩国热门时尚资讯和真实生活场景以及流行品牌故事新概念电商。
斑马快跑,传统行业,平台：WEB,坐标：武汉市,官网：www.bmkp.cn,成立时间：不详,"其他轮,6.5亿,人民币,融资完成",立即认领,运营状态：正在运营,汽车后服务能源环保公共出行互联网,斑马快跑，随叫随到！是一家以互联网+新能源+斑马纹为致胜法宝、专注于新能源绿色通行服务的互联网+企业，是新能源绿色通行的缔造者。公司以手机APP为平台，以新能源斑马车为载体，以斑马纹为品牌识别形象，致力于提供全通行产业链的新能源汽车出行服务，比如客运服务、人货同行、货物运输等服务。,,,http://pic2.pedaily.cn/newseed/project/201608/20160823105702274.jpg,http://www.newseed.cn/project/53341,武汉斑马快跑科技有限公司,"武汉斑马快跑科技有限公司以手机APP为平台，以斑马车为载体，具有着超高辨识度的斑马纹为品牌识别形象; 以B2C模式颠覆当前市场规则，以商用车+乘用车+巴士三足鼎立，创建行业新格局,打造新能源汽车生态产业链运营完整闭环。"
奕安济世生物药业,医疗健康,平台：WEB,坐标：杭州市,官网：不详,成立时间：2014,"其他轮,1400万,美元,融资完成",立即认领,运营状态：正在运营,制造业生物技术,奕安济世成立于2014年，在美国西雅图和中国杭州分别设有研发及制造中心。奕安济世致力于开拓全球单抗生物药治疗领域，借助从基因药物分子到工艺开发再到生产工厂的全面设计，来解决或消除抗体早期高效开发的一系列技术障碍。,,,http://pic2.pedaily.cn/newseed/project/201608/20160808170110907.jpg,http://www.newseed.cn/project/52877,奕安济世生物药业有限公司,奕安济世成立于2014年，在美国西雅图和中国杭州分别设有研发及制造中心。奕安济世致力于开拓全球单抗生物药治疗领域，借助从基因药物分子到工艺开发再到生产工厂的全面设计，来解决或消除抗体早期高效开发的一系列技术障碍。
找油网,生活消费,平台：WEB,坐标：上海市,官网：www.51zhaoyou.com,成立时间：不详,"其他轮,800万,美元,融资完成",立即认领,运营状态：正在运营,,找油网是一家专业的B2B石油产品智能交易平台，为石油产品交易客户提供信息交互、价格发现、实时网上交易和手机PC支付、物流配送、金融融资服务等综合性平台。,,,http://pic2.pedaily.cn/newseed/project/201612/20161230144432725.jpg,http://www.newseed.cn/project/55444,上海找油信息科技有限公司,找油网是一家专业的B2B石油产品智能交易平台，为石油产品交易客户提供信息交互、价格发现、实时网上交易和手机PC支付、物流配送、金融融资服务等综合性平台。
易点租	/ 易点淘网络,企业服务,"平台：硬件,其他",坐标：北京市,官网：www.edianzu.com,成立时间：2015-03-01,"其他轮,7000万,人民币,融资完成",约谈,运营状态：正在运营,买卖租赁行业及技术解决方案办公软件电子商务,"易点租是最领先办公电脑租赁与管理平台，为企业提供快捷租赁、优质维护、高性价比的办公电脑免押金租赁服务。旨在帮助企业提高资产灵活性、释放更多现金流，享受专业的IT设备运维服务，降低财务管理成本，真正实现企业的轻资产服务，帮助企业专注提升核心竞争力。易点租提供免押金、高性价比、随租随还、按月支付、产品全生命周期保修服务承诺。目前，易点租的业务范围覆盖全国1200多个城市和地区，截止2017年6月，易点租在租企业超过7000家，在租设备超过100,000台。",易点租,易点租员工曲俊玲品牌公关经理,http://newseed.pedaily.cn/upload/project/logo/201706/20155615937.jpg,http://www.newseed.cn/project/55448,北京易点淘网络技术有限公司,技术开发、技术服务；市场调查；设计、制作、代理、发布广告；应用软件服务；计算机租赁、日用品租赁、文化用品租赁、机械设备租赁；计算机、办公设备维修；销售礼品、文化用品、电子产品、计算机、软件及辅助设备、通讯设备。易点租是一家办公电脑免押金租赁电商平台，为企业提供快捷租赁、优质维护、高性价比产品的办公电脑免押金租赁服务。北京易点淘网络技术有限公司旗下产品。
法里	/ 蓝鲸互动,信息技术,平台：WEB,坐标：北京市,官网：www.bluewhale-inc.com/index.html,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,法律服务,法里是一家数据驱动的智能法律服务平台，目前专注解决女性离婚用户的法律问题。隶属于北京蓝鲸互动科技发展有限公司。,,,http://pic2.pedaily.cn/newseed/project/201612/20161229112529677.jpg,http://www.newseed.cn/project/55422,北京蓝鲸互动科技发展有限公司,法里是一家数据驱动的智能法律服务平台，目前专注解决女性离婚用户的法律问题。隶属于北京蓝鲸互动科技发展有限公司。
爱享聚,企业服务,平台：WEB,坐标：北京市,官网：ixiangju.neigou.com,成立时间：不详,"其他轮,金额未透露,融资完成",立即认领,运营状态：正在运营,旅游综合服务,爱享聚是一家企业服务领域的公司。公司致力为客户企业提供优质的团建服务。服务内容主要包括旅游式团建和会议式团建的方案定制于实施。,,,http://pic2.pedaily.cn/newseed/project/201702/20170206180605540.jpg,http://www.newseed.cn/project/55729,北京享聚科技有限公司,爱享聚是一家企业服务领域的公司。公司致力为客户企业提供优质的团建服务。服务内容主要包括旅游式团建和会议式团建的方案定制于实施。
Funding Societies,房产金融,平台：WEB,坐标：新加坡,官网：fundingsocieties.com,成立时间：2015,"其他轮,750万,美元,融资完成",立即认领,运营状态：正在运营,,FundingSocieties公司成立于2015年，目前为新加坡100多家中小企业提供贷款服务，FundingSocieties之前是一家面向大众的众筹平台，现转型为一家为中小企业提供借贷服务的公司。这也是目前东南亚市场上规模最大的P2P借贷平台融资。,,,http://pic2.pedaily.cn/newseed/project/201608/20160805151928359.jpg,http://www.newseed.cn/project/52804,Funding Societies,Funding Societies公司成立于2015年，目前为新加坡 100 多家中小企业提供贷款服务，Funding Societies之前是一家面向大众的众筹平台，现转型为一家为中小企业提供借贷服务的公司。这也是目前东南亚市场上规模最大的 P2P 借贷平台融资。
