product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
随充,硬件,平台：硬件,坐标：深圳市,官网：不详,成立时间：不详,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,消费电子,随充是一个智能共享充电宝平台，产品以机柜式为主，主要铺设在机场、火车站等人流密集的大场景，用户在候机、候车期间通过微信扫码付费，即可为手机充电，隶属于深圳骐骥网络科技有限公司。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170525095528436.jpg,http://www.newseed.cn/project/58061,深圳骐骥网络科技有限公司,随充是一个智能共享充电宝平台，产品以机柜式为主，主要铺设在机场、火车站等人流密集的大场景，用户在候机、候车期间通过微信扫码付费，即可为手机充电，隶属于深圳骐骥网络科技有限公司。
印度市场开拓者,企业服务,平台：WEB,坐标：惠州市,官网：不详,成立时间：2017-06-01,"天使,200万,人民币,需要融资",约谈,运营状态：未上线,人力资源制造业O2O/本地生活办公软件体育培训大宗批发零售行业及技术解决方案,创始人ken联合印度伙伴，在印度设立共享办公室，招聘当地业务员，利用自主开发的salesmany业务管理平台，让国内企业通过平台管理印度业务员。平台具备管人，管事，管生意等功能，让工厂实现高效的远程管理。印度团队负责业务员的日常管理，工厂线上进行产品培训及销售策略把控，达到把产品成功占领印度市场的目的。解决方案：印度仓库+本地销售+SAAS系统管理=成功打造中国的印度品牌简单来说：招聘印度人来帮中国企业开发印度市场,kenzhong,,http://pic2.pedaily.cn/17/newseed/project/201705/20170526095456565.jpg,http://www.newseed.cn/project/58057,N/A,
考试星,生活消费,平台：WEB,坐标：北京市,官网：www.kaoshixing.com,成立时间：不详,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,职业培训游戏硬件体育培训,考试星是一家面向企业的在线考试云平台，向企业用户提供在线服务，无需企业自己具有专业技术人员、服务器、网络等软硬件条件，可用于企业培训后考试、招聘笔试等，满足企业培训考试信息化的需求。北京梦见星科技有限公司旗下产品。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170526160157494.jpg,http://www.newseed.cn/project/58091,北京梦见星科技有限公司,考试星是一家面向企业的在线考试云平台，向企业用户提供在线服务，无需企业自己具有专业技术人员、服务器、网络等软硬件条件，可用于企业培训后考试、招聘笔试等，满足企业培训考试信息化的需求。北京梦见星科技有限公司旗下产品。
屋管家,房产金融,"平台：WEB,其他",坐标：北京市,官网：www.wuguanjia.com,成立时间：2017-06-22,"天使,500万,人民币,需要融资",约谈,运营状态：未上线,买卖租赁广告营销,北京屋管家信息技术有限公司，简称（屋管家）成立于2017年，主要从事于房产行业的服务与运营，，屋管家通过对用户和商家所提供的信息进行分析并匹配，来满足用户的需求，为用户在房产方面更加节省时间和精力，为商家提供更加精准的客户。核心价值：管家主要以用户第一、和谐创新、开拓市场、团结拼搏的理念去共创未来。公司使命：解决用户在房产方面的所有问题。公司愿景：一个全面的房产服务平台。公司口号：用户需求万变，我们努力不变。服务只有起点，满意没有终点。努力到无能为力，拼搏到感动自己。,李伟博,李伟博负责人,http://www.newseed.cn/upload2/project/logo/201709/20191726625.jpg,http://www.newseed.cn/project/58082,N/A,
E诊断,医疗健康,平台：其他,坐标：西安市,官网：不详,成立时间：2015-10-22,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,医药健康保健办公软件,E诊断是一个医学影像诊断云服务平台，为患者提供优质的远程医学影像会诊，深度体检，早癌筛查，成本低，效率高，提供医生社交执业APP，随时会诊，隶属于西安沸腾医疗软件科技有限公司。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170526160055628.png,http://www.newseed.cn/project/58090,西安沸腾医疗软件科技有限公司,E诊断是一个医学影像诊断云服务平台，为患者提供优质的远程医学影像会诊，深度体检，早癌筛查，成本低，效率高，提供医生社交执业APP，随时会诊，隶属于西安沸腾医疗软件科技有限公司。
茗匠科技-棋牌室SaaS+交易平台,企业服务,"平台：WEB,硬件",坐标：成都市,官网：www.mjzhcl.com,成立时间：2016-12-01,"天使,500万,人民币,需要融资",约谈,运营状态：正在运营,办公软件国内游,国内棋牌室数量63万+，参与人数2.7亿，每年包间收入近3000亿，供应链需求550亿+；通过SaaS连接商家、消费者、上下游，打造棋牌室SaaS+交易模式。,新芽网友757605,,http://newseed.pedaily.cn/upload/project/logo/201705/25165908828.jpg,http://www.newseed.cn/project/58079,N/A,
抖吧,文化娱乐,平台：其他,坐标：北京市,官网：不详,成立时间：2016-08-30,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,媒体体育培训,抖吧主打自助迷你健身仓，通过线上App和微信H5页面为用户提供地图点位显示、预约时段、计时和结算等功能。线下的迷你健身仓面积在4.5平米，目前一仓仅容纳一人使用，仓内设备包括跑步机和动感单车，均是与中高端品牌的定制产品。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170527113806279.jpg,http://www.newseed.cn/project/58100,北京骏业东方文化传媒有限公司,抖吧主打自助迷你健身仓，通过线上App和微信H5页面为用户提供地图点位显示、预约时段、计时和结算等功能。线下的迷你健身仓面积在4.5平米，目前一仓仅容纳一人使用，仓内设备包括跑步机和动感单车，均是与中高端品牌的定制产品。
清智科技,汽车交通,平台：其他,坐标：天津市,官网：不详,成立时间：2016-04-12,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网汽车电商车联网行业及技术解决方案,清智科技是一家商用车自动驾驶提供商，专注于驾驶辅助系统(ADAS)前装供应商和特定场景自动驾驶解决方案提供商，致力于提供商用车软硬结合的AEB解决方案。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170531161943365.png,http://www.newseed.cn/project/58127,天津清智科技有限公司,清智科技是一家商用车自动驾驶提供商，专注于驾驶辅助系统(ADAS)前装供应商和特定场景自动驾驶解决方案提供商，致力于提供商用车软硬结合的AEB解决方案。
信链,信息技术,平台：其他,坐标：北京市,官网：www.creditshares.net,成立时间：2016-11-17,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,大数据互联网行业及技术解决方案,信链是一家区块链解决方案供应商，公司致力于构建新型价值互联网络的基础设施，提高信任传递的速度，开启价值交换的新时代。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170527160816396.png,http://www.newseed.cn/project/58102,北京信链科技有限公司,信链是一家区块链解决方案供应商，公司致力于构建新型价值互联网络的基础设施，提高信任传递的速度，开启价值交换的新时代。
街借伞,生活消费,平台：其他,坐标：深圳市,官网：www.jjsan.com,成立时间：2017-02-13,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,移动互联网买卖租赁公共出行,JJ伞是一家智能晴雨伞共享平台，依托物联网技术，秉承随借随还的共享经济理念，提供晴雨伞租赁服务，满足人们在雨季和高温天的出行需求。深圳市街借伞科技有限公司旗下产品。,,,http://pic2.pedaily.cn/17/newseed/project/201705/20170531174754766.png,http://www.newseed.cn/project/58131,深圳市街借伞科技有限公司,JJ伞是一家智能晴雨伞共享平台，依托物联网技术，秉承随借随还的共享经济理念，提供晴雨伞租赁服务，满足人们在雨季和高温天的出行需求。深圳市街借伞科技有限公司旗下产品。
数极客,信息技术,平台：其他,坐标：北京市,官网：www.shujike.com,成立时间：2015-10-22,"天使,580万,人民币,融资完成",立即认领,运营状态：正在运营,大数据互联网VR/AR行业及技术解决方案,数极客是第三代互联网数据分析平台，基于AARRR用户生命周期管理模型提供全程解决方案产品，采用多维细分、同期群分析、漏斗分析、对比分析等超过十种数据分析方法为互联网经营者提供获客、活跃、留存、转化、用户行为等分析数据。,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170601181533831.png,http://www.newseed.cn/project/58145,北京极数科技有限公司,数极客是第三代互联网数据分析平台，基于AARRR用户生命周期管理模型提供全程解决方案产品，采用多维细分、同期群分析、漏斗分析、对比分析等超过十种数据分析方法为互联网经营者提供获客、活跃、留存、转化、用户行为等分析数据。
哪拍网,生活消费,平台：其他,坐标：北京市,官网：www.napai.cn,成立时间：2008-03-20,不详,立即认领,运营状态：正在运营,互联网电子商务,哪拍网是一家主打摄影写真的消费服务网站，是商业人像摄影服务行业的垂直电商网站。玩美益邦（北京）科技有限公司旗下网站。,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170601104913105.png,http://www.newseed.cn/project/58135,玩美益邦（北京）科技有限公司,哪拍网是一家主打摄影写真的消费服务网站，是商业人像摄影服务行业的垂直电商网站。玩美益邦（北京）科技有限公司旗下网站。
简婚,生活消费,平台：移动应用,坐标：北京市,官网：www.ijianhun.com,成立时间：2016-06-19,"天使,500万,人民币,需要融资",约谈,运营状态：正在运营,婚庆,简婚为新人用户提供结婚知识服务，让新人在准备阶段到实现阶段全面的了解关于结婚的文化，不会再为了不懂而被各种选择所困扰；通过用户行为画像和用户数据分析，为新人筛选过滤并提供最贴切的服务商组合，让用户不用再为了选择哪家而心生困惑；此外，通过一些小工具再为新人的备婚过程锦上添花。,新芽网友758246,,http://newseed.pedaily.cn/upload/project/logo/201705/31194941404.jpg,http://www.newseed.cn/project/58134,N/A,
南泥湾,传统行业,平台：其他,坐标：武汉市,官网：www.nanniwan.com,成立时间：2015-06-19,"天使,1500万,人民币,融资完成",立即认领,运营状态：正在运营,互联网农业大数据行业及技术解决方案,南泥湾是一家农林牧果蔬土特产品交易与技术服务平台，利用大数据等技术、运营、服务手段，向农业生产端种植、养殖公司提供生产技术服务、农业物资供应、产品销售渠道建设等综合生产运营解决方案。,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170602113751246.png,http://www.newseed.cn/project/58150,武汉南博网络科技有限公司,南泥湾是一家农林牧果蔬土特产品交易与技术服务平台，利用大数据等技术、运营、服务手段，向农业生产端种植、养殖公司提供生产技术服务、农业物资供应、产品销售渠道建设等综合生产运营解决方案。
趣销生活,信息技术,平台：移动应用,坐标：上海市,官网：www.quxiaolife.com,成立时间：2016-12-01,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,移动互联网旅游工具及社区,趣销生活是一家旅游展示平台，公司产品趣销生活APP，用户可以通过趣销生活平台分享和下单获得丰厚的红包奖励，隶属于上海嘉娜网络科技有限公司。,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170602114156348.png,http://www.newseed.cn/project/58151,上海嘉娜网络科技有限公司,趣销生活是一家旅游展示平台，公司产品趣销生活APP，用户可以通过趣销生活平台分享和下单获得丰厚的红包奖励，隶属于上海嘉娜网络科技有限公司。
亲子骑行婴儿车,汽车交通,平台：其他,坐标：济南市,官网：不详,成立时间：2017-05-31,"天使,200万,人民币,需要融资",约谈,运营状态：未上线,公共出行O2O/本地生活,一款具有“汽车安全座椅再利用“；”亲子骑行体验“；”老人出行长周期“三种价值的体系产品，包含8种产品模块，可自由组合。,Helloggcc,,http://newseed.pedaily.cn/upload/project/logo/201706/05072226046.jpg,http://www.newseed.cn/project/58179,N/A,
51GIF,信息技术,平台：其他,坐标：上海市,官网：www.51gif.com,成立时间：2016-12-16,"天使,100万,美元,融资完成",立即认领,运营状态：正在运营,互联网移动互联网媒体,,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170602183314264.png,http://www.newseed.cn/project/58162,上海动搜网络科技有限公司,51GIF是一家专注于做动图垂直搜索引擎的企业，51GIF将发展重心放在B端伙伴拓展，以期在服务合作方的同时，获得更多C端使用者。它正在寻求第三方输入法、自媒体编辑器、社交聊天APP等。
巧虎车联网,汽车交通,平台：WEB,坐标：济南市,官网：www.qiaohuchelianwang.com/wel.action?queryList,成立时间：201-73-31,"天使,1500万,人民币,需要融资",约谈,运营状态：正在运营,公共出行汽车后服务车联网,巧虎车联网平台以润滑油为切入点打造一款针对汽车后市场的共享平台，解决当今市场商家和车主所面对的问题，从而实现人与车车与车车与物的互联互通，并建立一套涉及面从城市到乡镇比较完善的物流生态体系！,巧虎车联网,,http://api.newseed.cn/upload/project/logo/201706/14212246399.jpg,http://www.newseed.cn/project/58174,N/A,
设计元,企业服务,"平台：WEB,移动应用,其他",坐标：石家庄市,官网：www.shejiyuan100.com,成立时间：2016-09-20,"天使,500万,人民币,需要融资",约谈,运营状态：正在运营,行业及技术解决方案体育培训互联网,通过为设计师提供互联网工具和互联网运营模式，帮助设计师获取订单和打造个人品牌。成为设计师圈粘性最强的服务平台。,新芽网友768821,,http://newseed.pedaily.cn/upload/project/logo/201706/03105142801.jpg,http://www.newseed.cn/project/58167,N/A,
智能安全帽,信息技术,"平台：硬件,其他,移动应用",坐标：苏州市,官网：www.ankongiot.com,成立时间：2015-12-01,"天使,500万,人民币,需要融资",约谈,运营状态：正在运营,VR/AR视频信息安全图像视频互联网,利用物联网/云计算等技术，为建筑从业者提供智慧可穿戴产品（语音型和视频型智能安全帽）和安全工地/平安工程信息化服务，解决工地安全问题，降低安全风险，提高经济效益，提升组织品牌形象，增强市场竞争力。,安控物联,,http://newseed.pedaily.cn/upload/project/logo/201706/02133733596.jpg,http://www.newseed.cn/project/58153,N/A,
库跑跑,物流,"平台：WEB,其他,移动应用",坐标：上海市,官网：www.chewu168.com,成立时间：2015-01-01,"天使,300万,人民币,需要融资",约谈,运营状态：正在运营,同城配送汽车后服务游戏硬件汽车电商大数据电子商务,借助物联网软硬件手段和保险风控建立汽车商户供应链跑腿服务汽车交易服务领域的“闪送”。主要帮助汽车商户完成手续跑腿和汽车快送服务，并建立起覆盖全国345+城市精准报价手续大数据体系。,Robin杨,,http://newseed.pedaily.cn/upload/project/logo/201705/31153235252.jpg,http://www.newseed.cn/project/58126,N/A,
樱桃来了,文化娱乐,平台：其他,坐标：北京市,官网：不详,成立时间：2017-04-17,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网视频图像视频公共出行儿童早教,,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170606165549676.png,http://www.newseed.cn/project/58209,时尚小鬼头（北京）科技有限公司,樱桃来了是一家儿童时尚垂直短视频内容平台，通过创意性的儿童发型、日常穿搭、趣味造型、时尚乐玩的亲子视频，为时尚父母提供3-9岁儿童“好看好玩”的奇招。视频内容中涵盖儿童服饰、创新玩具、游乐场所及亲子出行等消费产品和场景，为用户提供“看到－学到－玩到－买到－用到”的全面性消费引导和体验。时尚小鬼头（北京）科技有限公司旗下产品。
魔力伞,生活消费,平台：其他,坐标：上海市,官网：www.molisan.cn,成立时间：2014-12-04,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网买卖租赁,,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170607110659598.png,http://www.newseed.cn/project/58219,上海艺升信息科技有限公司,魔力伞是一家提供雨伞的互联网智能租借平台，打造共享雨伞租赁服务，隶属于上海艺升信息科技有限公司。
零元夺宝,企业服务,平台：移动应用,坐标：北京市,官网：www.duobaokan.com,成立时间：2017-06-18,"天使,600万,人民币,需要融资",约谈,运营状态：未上线,广告营销游戏硬件大数据,"1:1:1将商场传统的购物凭小票免费抽奖复制到电脑客户端，手机客户端。前期以网络争论热点游戏“一元夺宝”的形式展现，游戏是免费抽奖，未中奖者账号返还投注金额1比1积分，积分1比1兑换合作网络商城现金购物卡。解决行业痛点，投注资金有来有回。通过免费抽奖刺激消费，激励消费者参与活动,同时打通线上线下购物通道，抓取会员消费轨迹，获得会员消费大数据。这种模式我们定义为‘一元夺宝’颠覆版，‘零元夺宝1.0’",龙瑜,,http://newseed.pedaily.cn/upload/project/logo/201706/07113853461.jpg,http://www.newseed.cn/project/58222,N/A,
畅通天下（泛家居物流平台）,企业服务,平台：其他,坐标：佛山市,官网：www.chinaopenworld.com,成立时间：2016-12-25,"天使,500万,人民币,需要融资",约谈,运营状态：未上线,信息安全制造业大数据仓储物流,畅通天下云供面向泛家居产业市场和家居链物流中心，专注于家居链物流信息化服务。努力成就于国内领先的泛家居链物流大数据和云服务平台服务应商。在新形势下，通畅网络推出的“5优服务”，重实效、建立长期伙伴关系，共同发展，得到客户和市场的广泛认可。平台智慧家居库云服务平台产品（WMS7），专为三方仓库出租服务设计（兼容自用），支持重量、体积、件数、托盘等复杂计费方式和周期，支持货架RFID管理或堆放等。平台智慧运输云服务平台产品（TMS7），满足三方和专线等不同类型客户，把货主、三方和运输公司统一协同，为供应链整合奠定基础。平台物流信息交易云平台产品（LITP7），把“货源、车源、配载”,新芽网友769360,,http://newseed.pedaily.cn/upload/project/logo/201706/06130015002.jpg,http://www.newseed.cn/project/58203,N/A,
驴咖来了,信息技术,平台：其他,坐标：杭州市,官网：不详,成立时间：2016-08-25,"天使,200万,人民币,融资完成",立即认领,运营状态：正在运营,互联网,驴咖来了是一家专注于提供网红旅游的企业，该平台面向80、90后白领上班族，通过网红线上传播旅游活动，线下带队等方式获取流量，拉动上饶游产品消费。目前共有亲子、家庭、情侣自驾游三种形式，旅行地包括江西上饶的三清山、婺源、灵山等，隶属于杭州中涵文旅信息技术有限公司。,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170607111533392.jpg,http://www.newseed.cn/project/58220,杭州中涵文旅信息技术有限公司,驴咖来了是一家专注于提供网红旅游的企业，该平台面向80、90后白领上班族，通过网红线上传播旅游活动，线下带队等方式获取流量，拉动上饶游产品消费。目前共有亲子、家庭、情侣自驾游三种形式，旅行地包括江西上饶的三清山、婺源、灵山等，隶属于杭州中涵文旅信息技术有限公司。
一家只做进口日用品的网站。线上线下相结合。,生活消费,平台：其他,坐标：十堰市,官网：jksp.hk,成立时间：2016-04-14,"天使,1000万,人民币,需要融资",约谈,运营状态：正在运营,电子商务,一家只做进口日用品的网站。线上线下相结合。,汇康汇美,唐光晋总经理,http://newseed.pedaily.cn/upload/project/logo/201706/05160112201.jpg,http://www.newseed.cn/project/58189,N/A,
厨老大招聘,企业服务,平台：移动应用,坐标：广州市,官网：不详,成立时间：2017-12-12,"天使,300万,人民币,需要融资",约谈,运营状态：未上线,人力资源,厨老大-构建餐饮招聘新生态；服务餐饮人，为餐饮行业提供垂直招聘平台，解决600万餐饮企业，4000万餐饮人求职与招聘问题,新芽网友769205,,http://newseed.pedaily.cn/upload/project/logo/201706/05165141408.jpg,http://www.newseed.cn/project/58190,N/A,
家核优居,工具软件,平台：其他,坐标：长沙市,官网：www.jiaheu.com,成立时间：2016-01-20,"天使,460万,人民币,融资完成",立即认领,运营状态：正在运营,互联网移动互联网智能家居,家核优居是一家专注于智能家居服务领域的垂直类APP，业务包括智能家居资讯、消费导购社区等，隶属于长沙家和网络科技有限公司。,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170607173336793.png,http://www.newseed.cn/project/58236,长沙家和网络科技有限公司,家核优居是一家专注于智能家居服务领域的垂直类APP，业务包括智能家居资讯、消费导购社区等，隶属于长沙家和网络科技有限公司。
人人助学,房产金融,平台：WEB,坐标：北京市,官网：www.wezhuxue.com,成立时间：不详,"天使,1000万,人民币,融资完成",立即认领,运营状态：正在运营,互联网金融大数据行业及技术解决方案,人人助学是一家为高校提供“智慧校园”一站式解决方案服务和“高校云”教育大数据平台服务的企业，依靠大数据服务，人人助学帮助高校建立教师评分标准，量化评优机制，并支持教育大数据个性化定制。,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170607182354605.jpg,http://www.newseed.cn/project/58241,人人助学（北京）科技有限公司,人人助学是一家为高校提供“智慧校园”一站式解决方案服务和“高校云”教育大数据平台服务的企业，依靠大数据服务，人人助学帮助高校建立教师评分标准，量化评优机制，并支持教育大数据个性化定制。
湃乐思教育,教育培训,平台：其他,坐标：北京市,官网：www.plsedu.com.cn,成立时间：2016-12-07,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网移动互联网K12艺术直播,,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170607182022135.png,http://www.newseed.cn/project/58240,北京湃乐思教育科技有限公司,湃乐思教育是一家艺考教育机构，专注于用艺术教育的方式来帮助更多学生进入理想的大学，在校考官设定教学体系，参与制定教学内容，名牌老师进行讲授，优秀教师直播点评，教务老师实时监督并有在校师哥师姐介绍经验，考试期间在线提供生活、考试相关信息的方式，提供全方位的教学、考试服务。
游心商旅,传统行业,平台：其他,坐标：苏州市,官网：www.utrips.com.cn,成立时间：2016-12-27,"天使,金额未透露,融资完成",立即认领,运营状态：正在运营,互联网移动互联网旅游综合服务,,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170607182645703.png,http://www.newseed.cn/project/58242,苏州猿来如此信息科技有限公司,游心商旅是一家企业差旅管理和员工个人消费服务平台，是游心旅行旗下专为企业商务旅行设立的商旅管理公司（TMC）。
「借把伞」共享雨伞,生活消费,"平台：移动应用,WEB,硬件",坐标：南京市,官网：www.jiebasan.com,成立时间：2017-06-20,"天使,800万,人民币,需要融资",约谈,运营状态：正在运营,O2O/本地生活游戏硬件移动互联网互联网,南京借把伞信息技术服务有限公司，是一家专注于移动互联网智能硬件的企业。公司旗下共享雨伞产品「借把伞」是一款软硬件结合的物联网产品，包括：智能雨伞、自助借还设备（智能伞桩）、手机操作应用（「借把伞」App）、移动端页面、「借把伞」服务号。,借把伞,,http://newseed.pedaily.cn/upload/project/logo/201706/08105532845.jpg,http://www.newseed.cn/project/58247,N/A,
利仪兴医生工作室,医疗健康,平台：其他,坐标：深圳市,官网：不详,成立时间：2016-11-18,"天使,300万,人民币,需要融资",约谈,运营状态：正在运营,健康保健,深圳市利仪兴医生工作室，公司成立于2016年，主要从事医疗保健业务，专注于社区基层医疗发展。目前在深圳运营一间诊所，面积近200平方米，解决社区就诊人群85%以上健康需求。诊所开张半年，每月业务收入以20%左右速度增长。连锁诊所属于国家鼓励发展的社会办医、健康产业领域。基层医疗作为患者就诊的第一入口，随着分级诊疗的落实，中国的基层医疗服务拥有较大的市场空间。目前我国诊所具有规模小、抗风险能力低，面临人才缺乏、服务能力不足、品牌缺失的痛点，连锁诊所在解决上述痛点上更具优势。医生个人品牌连锁发展，未来计划每年开办1-2间连锁诊所。具备一定规模后开发APP应用，提供上门服务、在线咨询等移动医疗服务。,连锁诊所4S店,,http://newseed.pedaily.cn/upload/project/logo/201706/07215100211.jpg,http://www.newseed.cn/project/58243,N/A,
东风视频,文化娱乐,平台：其他,坐标：上海市,官网：不详,成立时间：2016-05-11,"天使,800万,人民币,需要融资",约谈,运营状态：未上线,视频艺术图像视频儿童早教,东风视频，其实是用优质内容，满足一大批喜爱传统文化的定位人群。他们对于内容精品化的需求越来越高。东风正是通过好内容，获得粉丝，赢得口碑传播。在东风视频基础上，逐步产生清晰直接的盈利手段。,nuannuan,,http://newseed.pedaily.cn/upload/project/logo/201706/08125948801.jpg,http://www.newseed.cn/project/58251,N/A,
闲惠,企业服务,平台：WEB,坐标：上海市,官网：不详,成立时间：2015-04-01,"天使,450万,人民币,需要融资",约谈,运营状态：正在运营,行业及技术解决方案VR/AR互联网互联网餐饮大宗批发零售,实体门店的客户管理一般分为：拉新，留存，促活，转化四个阶段。目前互联网的人口红利已经消失殆尽，最后一公里的竞争又非常激烈。拉新几乎已经成了一个伪命题，多数情况下，是管理问题导致客人留不下来。闲惠通过预约这个入口，根据客户的消费记录生成数据，从时间、频率、数量、单价，四个维度对客户进行分析，把客户分成资源型、时间敏感型、价格敏感型、品质敏感型客户。生成相关的营销方案。另外企业可以自定义工作流程，自动对不同的产品和服务进行追踪，由经营者指定是否需要人工干预或是自动回访。,新芽网友769863,,http://newseed.pedaily.cn/upload/project/logo/201706/08173510586.jpg,http://www.newseed.cn/project/58260,N/A,
录趣,教育培训,平台：其他,坐标：北京市,官网：不详,成立时间：2017-04-14,"天使,300万,人民币,融资完成",立即认领,运营状态：正在运营,互联网移动互联网出国留学办公软件,录趣是一家线上的报考咨询分享平台，以高考为切入点，逐步渗透到留学，考研，各种资格考试等其他考试服务市场，致力于“互联网+考试服务”的应用软件，关注“知识变现”和“高考改革”，隶属于北京录趣科技有限公司。,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170608131750572.jpg,http://www.newseed.cn/project/58252,北京录趣科技有限公司,录趣是一家线上的报考咨询分享平台，以高考为切入点，逐步渗透到留学，考研，各种资格考试等其他考试服务市场，致力于“互联网+考试服务”的应用软件，关注“知识变现”和“高考改革”，隶属于北京录趣科技有限公司。
秒聘,企业服务,平台：WEB,坐标：杭州市,官网：www.99lancai.com,成立时间：2017-03-01,"天使,500万,人民币,需要融资",约谈,运营状态：正在运营,人力资源大数据行业及技术解决方案,中国最领先的人力资源行业一站式集成服务平台，矢志打造中国创新型共享人才平台。以“人力资源产业链服务+人才交互模式+人才生态圈”为战略发展最佳路径，通过大数据、人才生态圈和人力资源供应链金融等解决方案，构建人力资源产业共享经济平台，推动中国人力资源服务产业的转型升级，为人力资源产业提供一站式的综合服务集成平台。,沈士雄,,http://newseed.pedaily.cn/upload/project/logo/201706/09104528183.jpg,http://www.newseed.cn/project/58266,N/A,
熊猫食堂,生活消费,平台：其他,坐标：北京市,官网：不详,成立时间：2017-05-15,"天使,500万,人民币,需要融资",约谈,运营状态：正在运营,O2O/本地生活,多品牌午餐外卖平台,新芽网友769910,,http://newseed.pedaily.cn/upload/project/logo/201706/08212115069.jpg,http://www.newseed.cn/project/58262,N/A,
油满满,企业服务,"平台：WEB,其他",坐标：北京市,官网：不详,成立时间：20-16-06,"天使,1000万,人民币,需要融资",约谈,运营状态：未上线,行业及技术解决方案互联网,“油满满”项目，属于北京满油科技有限公司(www.manoil.cn)，是一家专注于通过移动互联技术，开展车辆智能加油（汽油、柴油）售油（润滑油）业务的互联网公司，以创新为宗旨致力于提高加油效率和车主用油体验。近期目标是通过技术实现车辆加油、用油的便利化（在线支付），通过运营手段为加油站集客，提高营业收入。远期目标是加油站的智能化物联网改造（加油设备的自动识别和互联），为加油站运营提供支持（品牌输出、运营支持和管理、油品质量监督及油品的统一集中采购）。,新芽网友769847,,http://newseed.pedaily.cn/upload/project/logo/201706/08164518284.jpg,http://www.newseed.cn/project/58256,N/A,
BigQuant,房产金融,平台：其他,坐标：成都市,官网：bigquant.com,成立时间：2016-04-12,"天使,100万,人民币,融资完成",立即认领,运营状态：正在运营,互联网消费金融大数据人工智能,,,,http://pic2.pedaily.cn/17/newseed/project/201706/20170609114006772.png,http://www.newseed.cn/project/58271,成都宽邦科技有限公司,BigQuant是一家专注量化投资的企业，企业将人工智能技术应用于投资领域，通过机器学习等人工智能技术，实现人工智能量化投资，提升投资效率，同时为用户提供新型的量化大数据和智能技术服务，让用户可以无门槛的使用人工智能技术做量化投资，隶属于成都宽邦科技有限公司。
管家,生活消费,平台：WEB,坐标：北京市,官网：WWW.wuguanjia.com.cn,成立时间：2017-06-22,"天使,500万,人民币,需要融资",约谈,运营状态：未上线,移动互联网广告营销家装买卖租赁,“管家”是一个全面的房产服务平台，包含房屋买卖、房屋租赁、家电家具买卖、搬家、家政等服务，并提供分期付款的服务，这个平台的出现会让您的生活更加快捷、更加的方便。,李伟博,李伟博负责人,http://www.newseed.cn/upload2/project/logo/201709/20191530763.jpg,http://www.newseed.cn/project/58288,N/A,
芝麻找房,房产金融,平台：WEB,坐标：上海市,官网：www.zmzfang.com,成立时间：2016-11-01,"天使,300万,人民币,需要融资",约谈,运营状态：正在运营,买卖租赁,芝麻找房以人找房的2c服务，建立经纪人信用档案，为用户筛选前20%高素质经纪人围绕经纪人的建立房产交易的上下游生态，提供职场、业务合作、房产衍生服务等，为商家提供扁平化的企业营销saas服务。,飞鱼,,http://newseed.pedaily.cn/upload/project/logo/201706/12115240874.jpg,http://www.newseed.cn/project/58293,N/A,
