product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
Network Locum,医疗健康,平台：WEB,坐标：伦敦,官网：networklocum.com,成立时间：不详,"B轮,530万,英镑,融资完成",立即认领,运营状态：正在运营,办公软件职业培训,NetworkLocum是总部位于英国伦敦肖尔迪奇区的医疗招聘初创公司。NetworkLocum的医疗平台管理软件旨在帮助英国国家医疗服务体系（NHS）内的诊所和医院寻找自由职业的临时医生，而且可以按需预约。这个平台上囊括了总计约4万名寻找工作的医生，现在，医疗机构不用再为招聘机构支付昂贵的猎头费用，只需登录NetworkLocum平台即可满足自己的寻找医生的需要了。另一方面，NetworkLocum希望成为医生手上的“Uber版医师招聘平台”，目前英国已经有15%的普通全科医师（GeneralPractitioner）使用这个平台寻找工作，这不仅可以更高效地利用医生资源，而且还能让医生获得更多收入。,,,http://pic2.pedaily.cn/newseed/project/201607/20160704140018275.jpg,http://www.newseed.cn/project/51895,NETWORK LOCUM LTD.,Network Locum是总部位于英国伦敦肖尔迪奇区的医疗招聘初创公司。Network Locum的医疗平台管理软件旨在帮助英国国家医疗服务体系（NHS）内的诊所和医院寻找自由职业的临时医生，而且可以按需预约。这个平台上囊括了总计约4万名寻找工作的医生，现在，医疗机构不用再为招聘机构支付昂贵的猎头费用，只需登录Network Locum平台即可满足自己的寻找医生的需要了。另一方面，Network Locum希望成为医生手上的“Uber版医师招聘平台”，目前英国已经有15%的普通全科医师（General Practitioner）使用这个平台寻找工作，这不仅可以更高效地利用医生资源，而且还能让医生获得更多收入。
All Def Digital,文化娱乐,平台：WEB,坐标：美国,官网：www.alldefdigital.com,成立时间：2013,"B轮,1000万,美元,融资完成",立即认领,运营状态：正在运营,广告营销媒体艺术音乐直播,ADD成立于2013年，总部位于洛杉矶。它是一家社交网络明星、作者、演员以及嘻哈音乐艺术人士经纪公司。该公司有很强的原创能力，它通过自己的媒体频道、电视、电影、社交网络、直播活动以及品牌合作等方式生产各类原创内容。除此之外，Simmons最近还刚刚启动一个内部创意小组，名为ADHD，旨在帮助广告发布方吸引到更多喜欢用碎片化时间消费内容的用户群。,,,http://pic2.pedaily.cn/newseed/project/201606/20160630114734894.jpg,http://www.newseed.cn/project/51776,"All Def Digital, Inc.",ADD 成立于2013年，总部位于洛杉矶。它是一家社交网络明星、作者、演员以及嘻哈音乐艺术人士经纪公司。该公司有很强的原创能力，它通过自己的媒体频道、电视、电影、社交网络、直播活动以及品牌合作等方式生产各类原创内容。除此之外，Simmons 最近还刚刚启动一个内部创意小组，名为 ADHD，旨在帮助广告发布方吸引到更多喜欢用碎片化时间消费内容的用户群。
Sun Basket,生活消费,平台：WEB,坐标：旧金山,官网：www.sunbasket.com,成立时间：2014,"B轮,1500万,美元,融资完成",立即认领,运营状态：正在运营,农业,SunBasket于2014年成立于旧金山，是美国仅有的两家获得美国农业部许可的有机食物外送公司之一。与一般的食品外送公司不同的是，除了有机食品、非转基因食品配送外，公司网站还提供一些烹饪过程简单的美味食谱，用户根据食谱下单，公司会将搭配好的食材送到用户手中。,,,http://pic2.pedaily.cn/newseed/project/201605/20160525143827374.jpg,http://www.newseed.cn/project/50954,Sun Basket,Sun Basket 于 2014 年成立于旧金山，是美国仅有的两家获得美国农业部许可的有机食物外送公司之一。与一般的食品外送公司不同的是，除了有机食品、非转基因食品配送外，公司网站还提供一些烹饪过程简单的美味食谱，用户根据食谱下单，公司会将搭配好的食材送到用户手中。
Progyny,医疗健康,平台：WEB,坐标：美国,官网：www.progyny.com,成立时间：2008,"B轮,1470万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR行业及技术解决方案,Progyny成立于2008年，是一家位于纽约的数字医疗公司。Progyny将数据和科技整合在一起，为员工和消费者提供积极的生育解决方案。公司推出的SMART™Cycle计划将研究和临床解决方案结合在一起，用于改善受孕结果，缩短受孕时间，降低与生育相关的总费用。,,,http://pic2.pedaily.cn/newseed/project/201607/20160704134059542.jpg,http://www.newseed.cn/project/51892,"Progyny, Inc.",Progyny 成立于2008年，是一家位于纽约的数字医疗公司。Progyny 将数据和科技整合在一起，为员工和消费者提供积极的生育解决方案。公司推出的SMART™ Cycle计划将研究和临床解决方案结合在一起，用于改善受孕结果，缩短受孕时间，降低与生育相关的总费用。
房价网,房产金融,平台：WEB,坐标：上海市,官网：www.fangjia.com,成立时间：不详,"B轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,房价网是专注房地产估价的地产网站，提供实时、真实、全面的房源信息，上海估家网络科技有限公司旗下。,,,http://pic2.pedaily.cn/newseed/project/201612/20161207164113886.jpg,http://www.newseed.cn/project/18398,上海估家网络科技有限公司,上海估家网络科技有限公司成立于2006年11月09日。融时代是一个贷款搜索、比对、评估网站，为用户量身定制属于用户的贷款方案，隶属于上海估家网络科技有限公司，公司成立于2006年，总部设立在上海。融时代致力于为广大网络用户直面信贷服务终端，依托上海估家网络科技有限公司长年对互联网行业的探索和创新，以及对网络用户需求的研究和挖掘，研发出一款以银行信贷服务为主体的专业、安全、卓越的贷款搜索平台。
MOKO美空网,文化娱乐,平台：WEB,坐标：北京市,官网：www.moko.cc,成立时间：2007-06,"B轮,金额未透露,融资完成",立即认领,运营状态：正在运营,广告营销艺术音乐体育培训,MOKO美空网通过线上线下的专业“管道”，帮助摄影造型、模特、设计/插画、演员/主持、音乐、电影/电视、广告/传媒、艺术等行业的新人发展，把专业机构与新人对接为新人提供发掘、培训、包装、推广、推荐的整条专业服务。,,,http://pic2.pedaily.cn/newseed/project/201609/20160908171719258.jpg,http://www.newseed.cn/project/18445,松雷菲姆勒（美空）网络有限公司,MOKO美空网通过线上线下的专业“管道”，帮助摄影造型、模特、设计/插画、演员/主持、音乐、电影/电视、广告/传媒、艺术等行业的新人发展，把专业机构与新人对接为新人提供发掘、培训、包装、推广、推荐的整条专业服务。
北京国双科技Gridsum,信息技术,平台：WEB,坐标：北京市,官网：www.gridsum.com,成立时间：不详,"B轮,金额未透露,融资完成",立即认领,运营状态：正在运营,媒体大数据行业及技术解决方案,国双是领先的基于云计算和大数据技术的商业智能解决方案提供商，依托自主研发的高性能并行数据仓库技术，专注于大数据的分析处理和信息挖掘，提供基于数据分析的数字营销、新媒体、电信运营商、电子政务、司法等技术解决方案，为18个行业600多家国内外知名客户及品牌提供服务，帮助企业和政府机构实现更准确的洞察。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@103005.jpg,http://www.newseed.cn/project/18696,北京国双科技有限公司,国双科技是中国领先的网络营销解决方案提供商。自创立以来，我们一直致力于发展创新、易用的数字媒体营销技术。从搜索引擎营销到移动搜索营销，从量化网络营销到富媒体及视频营销，从用户体验优化到用户行为分析，国双科技为期待通过互联网提升自身价值的经济体提供低成本、高收益、可量化的网络营销解决方案，并为业界提供领先的技术工具和平台。 国双科技成立于2003年，由一群清华、北大、和美国硅谷的有识之士创立，业已发展成为中国最具实战经验、极具国际化视野和创新精神的网络营销解决方案提供商之一，亦是第三方搜索引擎营销（SEM）公司的杰出代表。我们提供的产品和服务包括搜索引擎优化（SEO）/搜索引擎营销（SEM）、量化网络营销、富媒体及视频营销、以及一系列网络营销技术工具和平台。我们的独特优势包括领先的技术研发能力积淀、丰富的网络营销实战经验、以及对国内外互联网市场的深刻了解。我们期待帮您用好互联网。
我赢职场,教育培训,平台：WEB,坐标：北京市,官网：www.wyzc.com,成立时间：2013-06,"B轮,金额未透露,融资完成",立即认领,运营状态：正在运营,职业培训,我赢职场是一个IT职业教育在线平台，提供IT教育课程、分享、工作推介等服务，北京沃赢科技有限公司旗下。,,,http://pic2.pedaily.cn/newseed/project/201612/20161221113925806.jpg,http://www.newseed.cn/project/19550,北京沃赢科技有限公司,我赢职场网是尚观科技的一个独立项目，现在分拆成独立公司。该网站为国内在线教育网站，网站具有微博、共享、问答等功能丰富的交流系统，是学习知识更加方便快捷；知识库系统涵盖LINUX、ORACLE、安卓等诸多热门领域；网站以Linux、Oracle为模板，利用开放性平台，将推出覆盖更多知识领域的内容。
八爪鱼在线旅游,旅游,平台：WEB,坐标：苏州市,官网：www.8trip.cn,成立时间：不详,"B轮,1.7亿,人民币,融资完成",立即认领,运营状态：正在运营,国内游,八爪鱼在线旅游是一家在线旅游综合分销平台，提供国内短线、国内长线、出境旅游、自由行、机票预定、租车、门票等全线旅游产品的在线同业分销平台，八爪鱼在线旅游发展有限公司旗下。,,,http://pic2.pedaily.cn/newseed/project/201609/20160908162021960.jpg,http://www.newseed.cn/project/19620,苏州八爪鱼在线旅游发展有限公司,苏州八爪鱼在线旅游发展有限公司成立于2011年，是一家在线旅游发展有限公司，主营在线旅游业务，是华东地区在线旅游综合分销平台的优势力量。
发网,生活消费,平台：WEB,坐标：上海市,官网：www.fineex.com,成立时间：2006-03,"B轮,金额未透露,融资完成",立即认领,运营状态：不详,国内游电子商务行业及技术解决方案,上海发网物流供应链管理公司（简称“发网”）成立于2006年，总部位于上海，是国内最早的专业电子商务物流运营管理专家，为电商企业和传统品牌进入电子商务领域提供仓配一体化的供应链解决方案，同时也提供全面的物流外包服务和IT系统支持。通过电子商务配套资源的整合，打通商家上下游供应链，提升供应链效率，降低物流成本。,,,http://pic2.pedaily.cn/newseed/project/201612/20161221103757870.jpg,http://www.newseed.cn/project/18921,上海发网物流供应链管理公司,上海发网物流供应链管理公司（简称“发网”）成立于2006年，总部位于上海，是国内最早的专业电子商务物流运营管理专家，为电商企业和传统品牌进入电子商务领域提供仓配一体化的供应链解决方案，同时也提供全面的物流外包服务和IT系统支持。通过电子商务配套资源的整合，打通商家上下游供应链，提升供应链效率，降低物流成本。
SeeStory伊视可眼镜网,生活消费,平台：WEB,坐标：上海市,官网：www.seestory.cn,成立时间：不详,"B轮,金额未透露,融资完成",立即认领,运营状态：不详,O2O/本地生活电子商务,伊视可眼镜（SeeStory）是一个上门验光配眼镜电商平台，提供网上选款、家中试戴、上门验光、送货上门的O2O配镜服务。其核心优势是开发了类似Uber一样的订单调拨系统，分配给线下认证的验光师或配镜师，实现灵活调度，打破了纯眼镜电商无法验光的窘态。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170703173223603.png,http://www.newseed.cn/project/18663,上海赢领眼镜有限公司,SEE STORY（伊视可眼镜）是上海赢领眼镜有限公司（RuddeEyewear）旗下眼镜O2O创新零售品牌，为顾客提供专业的验光车上门配眼镜服务。
GEO集奥聚合,信息技术,平台：WEB,坐标：北京市,官网：geotmt.com,成立时间：不详,"B轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,中国领先的第三方数据整合和场景化应用平台。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@065052.jpg,http://www.newseed.cn/project/19587,北京集奥聚合科技有限公司,GEO是一家提供网络大数据智能服务的公司，通过DataQuate、aDriect爱投等提供网络广告和智能营销服务，隶属于北京集奥聚合科技有限公司(集奥传媒)。
爱钱帮,房产金融,平台：WEB,坐标：北京市,官网：www.iqianbang.com,成立时间：不详,"B轮,5亿,人民币,融资完成",立即认领,运营状态：正在运营,互联网互联网金融,爱钱帮是一个P2B模式的网络借贷理财服务网站，北京爱钱帮财富科技有限公司旗下网站。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170724132256432.png,http://www.newseed.cn/project/19792,北京爱钱帮财富科技有限公司,北京爱钱帮财富科技有限公司成立于2013年8月，注册资本1000万元人民币。公司旗下网站爱钱帮是一个P2B模式的网络借贷理财服务网站。
芒果TV,文化娱乐,平台：WEB,坐标：长沙市,官网：mangogame.com,成立时间：2006,"B轮,15亿,人民币,融资完成",立即认领,运营状态：正在运营,视频媒体图像视频,芒果TV是一个网络视频媒体平台，系湖南广播电视台旗下独立品牌，由湖南快乐阳光互动娱乐传媒有限公司负责运营，公司成立于2006年。,,,http://pic2.pedaily.cn/newseed/project/201606/20160623134543525.jpg,http://www.newseed.cn/project/17684,湖南快乐阳光互动娱乐传媒有限公司,芒果TV是一个网络视频媒体平台，系湖南广播电视台旗下独立品牌，由湖南快乐阳光互动娱乐传媒有限公司负责运营，公司成立于2006年。
云学堂,教育培训,平台：WEB,坐标：苏州市,官网：www.yunxuetang.cn,成立时间：不详,"B轮,2200万,美元,融资完成",立即认领,运营状态：正在运营,互联网行业及技术解决方案,云学堂是一个互联网教育解决方案服务商，致力于帮助企业、教育机构、个人三类用户建设并运营网络学堂。江苏汇知网络科技有限公司旗下。,,,http://pic2.pedaily.cn/17/newseed/project/201704/20170411162053195.jpg,http://www.newseed.cn/project/19818,江苏汇知网络科技有限公司,江苏汇知网络科技有限公司旗下互联网品牌云学堂是职业人学习平台，专注于互联网教育服务。公司致力于为广大企业和教育培训机构提供一站式学习解决方案，包括基于云计算的知识与学习管理平台、课程内容、学习社区、学习体系建设等服务。云学堂旗下拥有企业大学、机构网校、学习商城、云学堂Zoom等明星产品，产品覆盖PC端、手机端及平板端。
诺贝儿教育,教育培训,平台：WEB,坐标：深圳市,官网：www.sznobel.com,成立时间：不详,"B轮,7500万,人民币,融资完成",立即认领,运营状态：不详,媒体O2O/本地生活儿童早教,诺贝儿教育是一家儿童早教领域的O2O创业公司，旗下不仅自营有数十家幼儿园，并研发有一系列儿童早教方面的在线教育学习平台，包括幼儿园多媒体课程体系、幼儿园整体运营智能系统、家园亲子无缝沟通平台等。,,,http://pic2.pedaily.cn/newseed/project/201610/20161019094843458.jpg,http://www.newseed.cn/project/17469,深圳市诺贝儿教育投资发展有限公司,诺贝儿教育是一家儿童早教领域的O2O创业公司，旗下不仅自营有数十家幼儿园，并研发有一系列儿童早教方面的在线教育学习平台，包括幼儿园多媒体课程体系、 幼儿园整体运营智能系统、家园亲子无缝沟通平台等。
oTMS,生活消费,平台：WEB,坐标：北京市,官网：www.otms.cn,成立时间：不详,"B轮,2500万,美元,融资完成",立即认领,运营状态：正在运营,,oTMS是领先的一站式运输服务平台，基于国内首创的社区型“SaaS平台+移动APP”的模式，连接运输网络，带给客户全新的一站式物流管理服务体验。,,,http://newseed.pedaily.cn/Upload/project/20150807/20150807151636692.jpg,http://www.newseed.cn/project/17691,北京百川快线网络科技有限公司,oTMS是一个面向货运和交通运输行业的服务商，提供基于SaaS的社区型运输系统，把货主、第三方物流公司、运输公司、司机、最终收货人聚合到一起，隶属于北京百川快线网络科技有限公司。
高搜易,企业服务,平台：WEB,坐标：深圳市,官网：www.gaosouyi.com,成立时间：不详,"B轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,,高搜易是一个金融产品垂直搜索平台，为资产管理机构对接产品包销渠道、为财富管理公司匹配一手产品来源和大量分销渠道、为客户经理寻找一手产品和可靠的供应商、为终端投资者提供独立客观公正的财富管理服务。日前高搜易宣布获得数千万元投资，由深圳市创东方投资有限公司继续领投，多家国内知名风投机构、投资人跟投。,,,http://pic2.pedaily.cn/newseed/project/201612/20161214154051461.jpg,http://www.newseed.cn/project/17715,深圳市高搜易信息技术有限公司,深圳市高搜易信息技术有限公司成立于2013年，是一家高科技金融服务型企业，地址为深圳市南山区科苑南路留学生创业大厦2007室。公司创始人来自于信托公司、商业银行、证券公司和大型IT企业，均具有多年的金融行业和互联网行业从业经验。高搜易致力于搭建国内金融产品垂直搜索平台，构建金融产品数据库，利用互联网技术，为资产管理机构对接产品包销渠道、为财富管理公司匹配产品来源和分销渠道、为客户经理寻找产品和供应商、为终端投资者提供独立客观公正的财富管理服务。高搜易引进了第三方支付和信用评级功能解决异地供应商和分销渠道之间的信任问题。
法大大,企业服务,平台：WEB,坐标：深圳市,官网：www.fabigbig.com,成立时间：不详,"B轮,6000万,人民币,融资完成",立即认领,运营状态：不详,O2O/本地生活互联网互联网金融电子商务法律服务,法大大是一家O2O模式的互联网法律电商平台，主要为互联网金融及O2O电商企业/个人提供在线电子合同缔约、证据托管等服务，并依托瀛和律师机构线下20余家律所提供合规审核、债权保障、争议解决等服务。该公司日前披露已完成400万元的天使轮投资，投资方上海复励投资管理公司及瀛和律师机构。,,,http://pic2.pedaily.cn/newseed/project/201612/20161221114308299.jpg,http://www.newseed.cn/project/17825,深圳法大大网络科技有限公司,法大大是一家O2O模式的互联网法律电商平台，主要为互联网金融及O2O电商企业/个人提供在线电子合同缔约、证据托管等服务，并依托瀛和律师机构线下20余家律所提供合规审核、债权保障、争议解决等服务。
Velocity,生活消费,平台：WEB,坐标：英国,官网：www.paywithvelocity.com,成立时间：不详,"B轮,2250万,美元,融资完成",立即认领,运营状态：正在运营,,Velocity于2014年在伦敦成立，现在伦敦和纽约设有两处总部，在洛杉矶、迈阿密和旧金山设有办事处。作为一个提供世界顶级用餐体验的数字平台，Velocity的用户通过手机App搜索多家顶级餐厅，即时或者提前7天预订餐厅，并且在App上支付餐费。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150707@151238.jpg,http://www.newseed.cn/project/38205,Velocity,Velocity于2014年在伦敦成立，现在伦敦和纽约设有两处总部，在洛杉矶、迈阿密和旧金山设有办事处。作为一个提供世界顶级用餐体验的数字平台，Velocity的用户通过手机App搜索多家顶级餐厅，即时或者提前7天预订餐厅，并且在App上支付餐费。
HomeToGo,信息技术,平台：WEB,坐标：德国,官网：www.hometogo.de,成立时间：不详,"B轮,2000万,美元,融资完成",立即认领,运营状态：正在运营,宠物买卖租赁,HomeToGo2014年成立于德国，是一个旅行酒店、民宿的搜索平台。目前该平台已经涵盖了全球超过50个国家的3000各热门区域。HomeToGo搜索引擎有智能筛选功能，你可以根据地点、日期、预算和其它条件（如允许带宠物或离海比较近）来筛选自己满意的假日租赁住所。HomeToGo通过向它给带去流量的这些旅游租赁网站收取一定的费用来获得营收。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150707@151054.jpg,http://www.newseed.cn/project/38183,HomeToGo,HomeToGo 2014年成立于德国，是一个旅行酒店、民宿的搜索平台。目前该平台已经涵盖了全球超过50个国家的3000各热门区域。
AtScale,信息技术,平台：WEB,坐标：美国,官网：www.atscale.com,成立时间：2013,"B轮,1100万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR办公软件,位于美国圣马特奥市，主要为Hadoop（分布式计算系统）提供高性能的BI分析平台，让基于Hadoop的操作更加便捷化。Hadoop是由Apache项目开发的一个Java开源软件框架，主要用来为计算机集群（通常是私人计算机网络）处理大型数据集合，并能够协调处理（通常是密集型处理）相同的任务。,,,http://pic2.pedaily.cn/newseed/project/201605/20160518105931998.jpg,http://www.newseed.cn/project/38244,N/A,
寻拍,信息技术,平台：WEB,坐标：上海市,官网：www.woyaoxunpai.com,成立时间：2014-12,"B轮,金额未透露,融资完成",立即认领,运营状态：正在运营,,寻拍成立于2014年12月，隶属于上海亚念信息科技有限公司。寻拍，寻找最完美的拍摄体验。,,,http://pic.pedaily.cn/newseed/project/20150717/20150717101804543.jpg,http://www.newseed.cn/project/18235,上海亚念信息科技有限公司,寻拍成立于2014年12月，隶属于上海亚念信息科技有限公司。寻拍——寻找最完美的拍摄体验
U办优办科技,房产金融,平台：WEB,坐标：北京市,官网：www.uban.com,成立时间：不详,"B轮,3000万,美元,融资完成",约谈,运营状态：正在运营,买卖租赁办公软件互联网,U办优办科技是一家帮助企业找寻办公场地的商业地产服务商，致力于将闲置的办公室资源与用户需求有效整合，提供商业地产租赁服务，北京商办通互联网科技有限公司旗下产品。,优办,优办员工,http://pic2.pedaily.cn/newseed/project/201611/20161118102010361.jpg,http://www.newseed.cn/project/38364,北京商办通互联网科技有限公司,U办优办科技是一家帮助企业找寻办公场地的商业地产服务商，致力于将闲置的办公室资源与用户需求有效整合，提供商业地产租赁服务，北京商办通互联网科技有限公司旗下产品。
名医主刀,医疗健康,平台：WEB,坐标：上海市,官网：www.mingyihz.com,成立时间：不详,"B轮,1.5亿,人民币,融资完成",立即认领,运营状态：正在运营,O2O/本地生活,名医主刀是一个手术O2O平台，让全国的名医专家在完成公立医院额定任务后，将其业余时间利用起来为广大患者服务，解决“看病难”这一问题。,,,http://pic.pedaily.cn/newseed/projectlogo/201508/20150801@130024.jpg,http://www.newseed.cn/project/40536,上海创贤网络科技有限公司,上海创贤网络科技有限公司，成立于2015年3月，位于上海，是一家互联网科技公司。创贤公司的服务内容主要是提供健康信息和咨询业务。
草根投资,房产金融,平台：WEB,坐标：杭州市,官网：www.cgtz.com,成立时间：不详,"B轮,10亿,人民币,融资完成",立即认领,运营状态：不详,互联网互联网金融法律服务,草根投资在创立时即将自身定位于一家以输出风险管理为核心，以实现投融资双方共赢的互联网金融中介服务企业。草根投资的经营管理团队均为金融、法律、互联网领域的资深专业人士，在相关领域有丰富的从业经验，他们通过专业的精密法律结构设计，努力实现中国本土金融思维、理念与互联网的有机结合，并始终致力于将草根投资网打造成一个安全、透明、诚信、高效的互联网债权投融资平台，让广大草根阶层能够轻松实现投资理财。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150728@211043.jpg,http://www.newseed.cn/project/41721,浙江草根网络科技有限公司,草根投资网是一家债权B2C网站，为有理财需求的个人用户提供安全、有担保的理财项目，核心业务为线上债权转让及销售：线下目前只支持房产抵押、车辆质押及抵押，拒绝任何类型信用贷款，出借人形成债权后再委托平台进行转让。浙江草根网络科技有限公司旗下网站。
Amplitude,信息技术,平台：WEB,坐标：美国,官网：amplitude.com,成立时间：不详,"B轮,1500万,美元,融资完成",立即认领,运营状态：正在运营,,Amplitude是一个移动应用表现分析工具，能够帮助应用开发者更好的理解用户是怎样使用自己的产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201508/20150806@200100.jpg,http://www.newseed.cn/project/43215,Amplitude,Amplitude是一家网站和移动应用数据分析公司，旨在帮助客户更好地驱动用户留存、活跃和转化。
好色派沙拉,生活消费,平台：WEB,坐标：深圳市,官网：www.haosesalad.com,成立时间：不详,"B轮,金额未透露,融资完成",立即认领,运营状态：正在运营,O2O/本地生活健康保健,好色派沙拉是一个沙拉外卖O2O品牌，通过微信、社区推广产品，主打增肌减脂主食沙拉，通过有赞微小店的形式与健身房绑定。不同于其他竞争对手选择扩品类+线上轻模式运作的模式，“好色派沙拉”采取的策略是线上和线下同步推进，并且只专注沙拉一个品类。用户除了可以通过微信公众号选购相应的健康餐外，也可以在其线下的实体门店进行消费。,,,http://pic2.pedaily.cn/newseed/project/201703/20170316173245202.jpg,http://www.newseed.cn/project/41896,深圳前海赛克西沙拉网络科技有限公司,好色派沙拉是一个减脂增肌主食沙拉品牌，通过网上下单（微信、外卖平台等）及线下体验店的形式，满足有减脂增肌需求的都市白领及健身运动人士的日常正餐。
Cassia桂花网,硬件,平台：硬件,坐标：北京市,官网：www.cassianetworks.com,成立时间：不详,"B轮,1027万,美元,融资完成",立即认领,运营状态：不详,游戏硬件,Cassia桂花网是一家智能硬件公司，旗下产品有蓝牙路由器“兰桂智能管家”等，隶属于北京桂花网科技有限公司。,,,http://pic2.pedaily.cn/newseed/project/201610/20161012175822275.jpg,http://www.newseed.cn/project/40012,北京桂花网科技有限公司,Cassia桂花网是一家智能硬件公司，旗下产品有蓝牙路由器“兰桂智能管家”等，隶属于北京桂花网科技有限公司。
亚盛医药,医疗健康,平台：其他,坐标：香港,官网：gb.ascentagepharma.com,成立时间：不详,"B轮,5亿,人民币,融资完成",立即认领,运营状态：正在运营,医药,亚盛医药专注于已为临床验证的癌症靶点，其研发产品管线主要细胞凋亡路径关键蛋白的抑制剂，通过抑制BCL-2/Bcl-xL，IAP和MDM2-p53等，重启肿瘤细胞的凋亡程序；第二代和第三代的针对癌症治疗中出现的激酶突变体的抑制剂；与肿瘤治疗的有密切相关性的表观遗传学靶点的抑制剂等。,,,http://pic2.pedaily.cn/newseed/project/201612/20161226101734543.jpg,http://www.newseed.cn/project/41774,亚盛医药有限公司,亚盛医药专注于原创药物研发，有多年原创小分子靶向抗肿瘤药物研发经验和成功记录。公司主要瞄准国际新型小分子靶向抗肿瘤药物研发热点及发展趋势，设计、筛选、评价、优化与研发具有自主知识产权的系列原创小分子靶向抗肿瘤药物，填补国内该类技术研究及市场产品空白，并进军国际高端医药市场。亚盛医药在基于靶向蛋白结构的药物设计与优化领域形成了多项核心技术，拥有四十多项国际发明专利，已成功开发近10项原创小分子靶向抗肿瘤药物进入临床前或不同阶段国际临床研究，所有在研项目均为新化合物结构的原创1.1类新药。
泛生子生物,医疗健康,平台：WEB,坐标：北京市,官网：www.genetronhealth.com,成立时间：不详,"B轮,金额未透露,融资完成",立即认领,运营状态：不详,健康保健,北京泛生子生物科技（GenetronHealth）是一家专注于癌症基因组学分析、癌症个体化服务的机构，为中国广大健康人群、癌症患者、癌症高危人群提供最优质的分子诊断分析，以及领先世界的精确个体化诊疗方案。,,,http://pic2.pedaily.cn/newseed/project/201609/20160920175418407.png,http://www.newseed.cn/project/43554,北京泛生子生物科技有限公司,北京泛生子生物科技（Genetron Health）是一家专注于癌症基因组学分析、癌症个体化服务的机构，为中国广大健康人群、癌症患者、癌症高危人群提供最优质的分子诊断分析，以及领先世界的精确个体化诊疗方案。
HanSight瀚思,信息技术,平台：WEB,坐标：北京市,官网：www.hansight.com,成立时间：2014,"B轮,1亿,人民币,融资完成",立即认领,运营状态：正在运营,大数据信息安全,瀚思(HanSight)是一家基于大数据的安全技术服务商，以大数据的收集、处理与分析技术为驱动，帮助企业实时、自动侦测已经发生或即将发生的内部与外部安全威胁，提高安全事件处理的效率，最大限度的保护企业信息资产安全。,,,http://pic2.pedaily.cn/17/newseed/project/201707/20170725174106166.png,http://www.newseed.cn/project/43454,北京瀚思安信科技有限公司,瀚思 ( HanSight ) 是一家基于大数据的安全技术服务商，以大数据的收集、处理与分析技术为驱动，帮助企业实时、自动侦测已经发生或即将发生的内部与外部安全威胁，提高安全事件处理的效率，最大限度的保护企业信息资产安全。
GrubMarket,生活消费,平台：WEB,坐标：美国,官网：www.grubmarket.com,成立时间：2014-02,"B轮,2000万,美元,融资完成",立即认领,运营状态：正在运营,VR/AR,GrubMarket创立于2014年，总部位于加利福尼亚州，主要为消费者提供营养丰富的有机食品，目标受众是那些对有机食品有需求但没有合适的购买途径的消费者。GrubMarket将农场主直接与消费者联系起来，省去了中间供应商环节。GrubMarket为农场主提供营销类在线工具，可以提高他们的销售额及收入，帮助他们吸引到更多的消费人群。,,,http://pic2.pedaily.cn/newseed/project/201608/20160805140336459.jpg,http://www.newseed.cn/project/43408,GrubMarket,GrubMarket创立于2014年，总部位于加利福尼亚州，主要为消费者提供营养丰富的有机食品，目标受众是那些对有机食品有需求但没有合适的购买途径的消费者。GrubMarket 将农场主直接与消费者联系起来，省去了中间供应商环节。GrubMarket为农场主提供营销类在线工具，可以提高他们的销售额及收入，帮助他们吸引到更多的消费人群。
我厨,生活消费,平台：WEB,坐标：上海市,官网：www.wochu.cn,成立时间：不详,"B轮,金额未透露,融资完成",立即认领,运营状态：正在运营,电子商务,我厨是一家全品类生鲜电商服务平台，线上销售包含净菜、水果、蔬菜、肉类、禽类、豆乳蛋等10大品类共500多种，并提供半成品的免洗净菜。我厨（上海）科技有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150725@135206.jpg,http://www.newseed.cn/project/43660,我厨（上海）科技有限公司,我厨是一家全品类生鲜电商服务平台，线上销售包含净菜、水果、蔬菜、肉类、禽类、豆乳蛋等10大品类共500多种，并提供半成品的免洗净菜。我厨（上海）科技有限公司旗下产品。
