深圳市米联科信息技术有限公司,咖啡路由器,生产制造,宝源路名优采购中心A座505,米联科是致力于推动智慧企业的创新型互联网公司深圳市米联科信息技术有限公司（Melinkr）是一家由中国电信孵化的创新性互联网科技公司，是中国领先的企业智能硬件服务提...（）,林泉世先生,13922891874,主营产品：咖啡路由器，外贸路由器，KFrouter业务范围：网络服务；VPN设备；路由器；交换机；无线AP经营模式：生产制造会员注册：第1年最近登录日期：2017-06-12
深圳市联邦重科电子科技有限公司,LED植物生长灯LED植物灯LED水族灯,生产制造,石岩镇长城路鼎丰科技园E栋,深圳市联邦重科电子科技有限公司成立于2009年，坐落在深圳经济特区，环境幽雅、交通便利的石岩占地面积1万平方米，公司现有职员工近300人。我公司是专业LED植物灯照明生产厂商、集研发、生产、销售为...（）,刘文明先生,755-86--23443316,主营产品：LED植物灯，LED植物生长灯，植物补光灯业务范围：其它专门用途灯具经营模式：生产制造会员注册：第2年最近登录日期：2017-06-20
深圳市亿美达电子有限公司,蓝牙音箱电脑无线音箱插卡音箱,生产制造,三围华丰第一科技园B区一栋八楼亿美达,总有一些瞬间，让我们为之感动，并留下深深的印记，总有一些细节，上我们萌发自信，并充满积极向上的力量，总有一些名字，让我们终身难忘，因为那是我们的亿美达。天亮九洲，和谐共享。中国制造最具有影响力品牌...（）,方生先生,18818585453,主营产品：插卡音箱，收音机音箱，电脑无线音箱业务范围：影音播放机经营模式：生产制造会员注册：第1年最近登录日期：2017-06-30
深圳市龙华区鸿鹄皮具厂,真皮男女包,生产制造,大浪街道罗屋围第一工业区3栋2楼,深圳市龙华区鸿鹄皮具厂成立于2009年，是一家集开发设计、生产、销售于一体的专业皮具实业公司。经过几年的发展，公司的市场网络覆盖全国多个省、市、地区，同时公司也积极拓展国际市场，产品大量出口美国、...（）,钟鹏先生,13428890263,主营产品：真皮男女包，真皮背包，真皮小件业务范围：数码产品包；礼品盒和礼品袋；其它箱包和礼盒；书包；钱包、卡包、钥匙包；办公商务包；功能箱包；旅行箱包；箱包带；运动健身包经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币81万 - 500万会员注册：第1年最近登录日期：2017-06-19
深圳市泰威达国际物流有限公司,国际海运国际空运信用证,商业服务,宝安45区华丰新安商务大厦3楼,深圳市泰威达国际物流有限公司是一家专业的国际性外贸配套综合服务公司，核心提供阿里巴巴一达通退税及金融增值一条龙服务，传统行业主营国际海运、空运、快递、中港、报关、报检、熏蒸等运输及相关的物流服务业...（）,王盼先生,15814478136,主营产品：出口退税，信用证，国际空运业务范围：退税服务；物流服务；清关服务；单证服务；全套代理；商检报关；国际海运；货运代理；国际陆运；国际空运经营模式：商业服务会员注册：第1年最近登录日期：2017-07-24
深圳市惠泽兴电子有限公司,蓝牙音箱礼品音箱电脑音箱,生产制造,宝城49区,深圳市惠泽兴电子有限公司，座落于美丽的深圳市光明新区，是国内较早从事数码音箱研发生产与销售的私营企业，消费类电子产品制造商公司。成立以来，秉承“品质保证，诚信经营”的宗旨，以强大的研发实力为后盾，...（）,岑贞佑先生（业务）,13410545255,主营产品：电脑音箱，蓝牙音箱，礼品音箱业务范围：音箱；蓝牙设备经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币81万 - 500万厂房面积：3000平方米年出口额：人民币51万元 - 100万元质量控制：内部会员注册：第2年最近登录日期：2017-06-13
深圳市爱写科技有限公司,液晶手写板,生产制造,民治,深圳市爱写科技有限公司成立于2016年，专业致力于液晶书写膜技术的开发与应用，公司在柔性液晶书写，液晶显示，光能光学，以及模具设计方面拥有一批专业的技术人才，在液晶书写领域，爱写科技是中国国内拥有...（）,王先生先生,18269778723,"主营产品：液晶手写板业务范围：LCD系列产品；书写板和板擦；画夹、画板、画架；数位绘图板经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币5,001万 - 20,000万厂房面积：2000平方米主要市场：华东, 东北, 西北, 华北, 华中, 西南, 港澳台, 华南年出口额：人民币3001万元 - 5000万元质量控制：内部会员注册：第1年最近登录日期：2017-07-28"
深圳百强鑫腾服装商行,库存尾货服装批发,贸易批发,中国广东省深圳市龙岗区布吉镇,"深圳汇邦库存尾货批发是一家专业提供网店代理及批发货源的网站,公司引入无风险投资资本，打造中国服装最专业货源供应商，...（）",廖生先生,15817439976,"主营产品：库存尾货服装批发，商务服装品牌批发，运动品牌服装批发业务范围：库存服装；商标和吊牌；其它服饰饰件；裤子；球服、运动及舞蹈服；T恤；上装；运动套装和休闲套装经营模式：贸易批发员工人数：51 ~ 200人营业额：人民币501万 – 2,000万仓库面积：6000平方米主要市场：东北, 华北, 华东, 华南, 华中, 西北, 西南, 安徽, 内蒙古, 上海年出口额：人民币51万元 - 100万元质量控制：第三方会员注册：第3年最近登录日期：2017-07-28"
深圳迈科检测技术服务有限公司,CCC检测认证,商业服务,中国广东省深圳市龙华区油松路天汇大厦D103,"深圳迈科(tmc)检测技术服务有限公司是一家国际性的第三方检测和认证机构,提供ce认证、fcc认证、ccc认证、lc认证、c-tick认证、vccl认证、cqc认证、saa认证、meps认证、fd...（）",张健先生（市场经理）,17017519012,主营产品：CCC检测认证，CQC自愿性认证，CE、ROHS认证业务范围：其它服务；单证服务；全套代理；商检报关经营模式：商业服务会员注册：第2年最近登录日期：2017-07-23
深圳市惠泽兴电子有限公司,蓝牙音箱电脑音箱手机音箱,生产制造,宝安区宝城49区,深圳市惠泽兴电子有限公司，座落于美丽的深圳市光明新区，是国内较早从事数码音箱研发生产与销售的私营企业，消费类电子产品制造商公司。成立以来，秉承“品质保证，诚信经营”的宗旨，以强大的研发实力为后盾，...（）,岑贞佑先生,0755-27835915,主营产品：电脑音箱，蓝牙音箱，手机音箱业务范围：蓝牙设备；其它影音播放机；音箱；影音播放机；便携式音箱；高保真音箱；蓝牙音箱；迷你音箱；其它音箱；数码音箱经营模式：生产制造会员注册：第2年最近登录日期：2017-07-28
深圳市达亿欣科技有限公司,游戏耳机蓝牙耳机手机耳机,生产制造,中国广东省深圳市宝安区松岗街道红星社区港联工业区13号四楼,深圳市达亿欣科技有限公司是一家集研发、生产、销售为一体的独资企业，产品工艺从原材料至注塑、电线、喷油、移印、喇叭、组装生产一条龙服务，公司主要生产各种中高档耳机，产品包括手机免提耳机、MP3耳机、...（）,刘景业先生,15766084982,"主营产品：蓝牙耳机，金属耳机，游戏耳机业务范围：蓝牙耳机；蓝牙设备；影音播放机；电脑配件；蓝牙音箱；手机耳机；数码产品；数码配件；手机及配件经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币2,001万 – 5,000万厂房面积：2000平方米主要市场：东北, 港澳台, 华北, 华东, 华南, 华中, 西北, 西南, 东南亚, 东亚年出口额：人民币2001万元 - 3000万元质量控制：内部管理体系认证：ISO9000, ISO9001, ISO9002, ISO9003会员注册：第3年最近登录日期：2017-06-26"
深圳市通微视讯电子有限公司,智能楼宇液晶电视系列,生产制造,深圳宝安区西乡固戍航空路景福工业园A栋北座5楼,"深圳市通微视讯电子有限公司是一家从事液晶显示类产品,集研发、生产、销售为一体的高科技企业，厂房面积3000多㎡。总部是深圳市禾驰电子，成立于2007年，拥有一批优秀的技术人员和先进的设施，致力于提...（）",张程先生（业务员）,0755-13534281360,"主营产品：液晶电视系列，门铃监控系列，多媒体播放系列业务范围：门铃；LCD液晶电视机；门禁考勤系统经营模式：生产制造员工人数：51 ~ 200人营业额：人民币501万 – 2,000万会员注册：第5年最近登录日期：2017-07-21"
深圳市璐易顺五金塑胶制品有限公司,折叠车购物车行李车,生产制造,中国广东省深圳市光明新公明街道别墅路1号,深圳市璐易顺五金塑胶制品有限公司位于广东省深圳市光明新区公明镇，主要经营箱包/手袋上用拉杆、角轮、手把、胶脚等各类塑胶/五金配件及行李车、购物篮等户外用品。公司拥有10多年箱包配件生产经验的高级工...（）,刘杨秀女士（主管）,755-23409821-806,主营产品：行李车，折叠车，小拖车业务范围：其它日用五金制品；手推车经营模式：生产制造员工人数：201 ~ 500人会员注册：第7年最近登录日期：2017-07-27
深圳市快极互动科技有限公司,app开发,商业服务,中国广东省深圳市南山区粤海街道高新南七道深圳软件园T2-B,深圳市快极互动科技有限公司，简称：快极互动始于2010年，www.kuaijihudong.com，数十名业界精英，平均六年的工作经验携手于此。与众多知名企业，互进共赢，2010年成立于深圳，前...（）,周生先生（经理）,0755-22672155,主营产品：app开发，深圳app开发，H5制作业务范围：软件；工具软件；管理软件；行业专用软件；教育教学软件；其它软件经营模式：商业服务员工人数：5 ~ 50人营业额：人民币81万 - 500万主要市场：广东会员注册：第2年最近登录日期：2017-07-19
深圳市宝安新安祥龙塑胶加工厂,塑胶提手扣,生产制造,深圳市宝安34区黄金台工业区10栋1楼,深圳市祥龙塑胶有限公司是国内最大型的彩盒配套提手生产厂家，成立于2002年7月，厂房设于深圳市宝安34区黄金台工业区10栋1楼。多年来本公司不断加大资金投入引进国际领先的技术设备，至今已拥有高精密...（）,黄少芝女士（销售部）,0755-61185630,主营产品：塑胶提手扣，纸箱扣，塑胶三角扣业务范围：其它橡胶制品；橡胶及其制品经营模式：生产制造员工人数：51 ~ 200人会员注册：第5年最近登录日期：2017-07-31
深圳市康尔品科技有限公司,减肥腰带眼护士激光鼻炎治疗仪,生产制造,深圳市宝安区固戍工业区,深圳市康尔品语音理疗仪科技有限公司成立于2001年是一家医药、保养的企业，是经国家相关部门批准注册的企业。我司分别在2008年成立于香港福尔康科技有限公司、2010年成立东莞雄健电子礼品有限公司、主...（）,陆小姐女士,0755-29166584,主营产品：眼护士，三输出热疗脉冲仪，数码经络治疗仪、业务范围：数码产品包；足部按摩器；按摩腰带；按摩椅；按摩棒；按摩、保健器材经营模式：生产制造员工人数：201 ~ 500人营业额：人民币80万以下厂房面积：5000平方米质量控制：内部会员注册：第3年最近登录日期：2017-07-29
深圳市吉森科技有限公司,COB射灯外壳LED射灯外壳COB天花灯外壳,生产制造,宝安区沙井新桥芙蓉工业区新大工业园三栋,深圳市吉森科技有限公司是深圳市最大的金属成型专业厂家之一。是一家专业的LED外壳配件生产厂商，拥有多台压铸机，车床，并有雄厚的开模实力企业严格按照ISO9001（2000版）国际质量认证体系运作。...（）,莫女士（业务）,0755-29913552,公司关键词：COB天花灯外壳，LED射灯外壳，LED天花灯外壳业务范围：照明配件经营模式：生产制造员工人数：5 ~ 50人主要市场：广东质量控制：内部管理体系认证：ISO9001会员注册：第7年最近登录日期：2017-05-05
深圳索彩电子科技有限公司,手写板荧光笔荧光板,生产制造,联华工业园6栋4楼,深圳市索彩电子科技有限公司专业研发，生产高质量LED电子荧光板，LED光源的自主创新型生产企业。公司秉承：以质量求生存，以信誉求发展的经营理念，使SUOCAI系列产品从开发，设计，原材料的采购到生...（）,魏先生,15919925439,主营产品：荧光板，手写板，荧光笔业务范围：笔类、书写工具及配件经营模式：生产制造会员注册：第1年最近登录日期：2017-07-31
深圳市雨丰科技有限公司,LED感应灯报警器无线门铃,贸易批发,水斗老围村南工业区E栋2楼201,深圳市福亚多电子厂，成立于1996年，致力于研发生产批发LED感应灯/太阳能感应灯/无线门铃/报警器等家用智能电子产品，主要供货给外贸电商出口零售批发，目前给几千家外贸公司合作供货，上百款成熟产品，几十款热销爆款。经过近二十年的发展，公司拥有了一批优秀的业务团队，产线员工一百多人。同时我司与众多国内批发商、几百家外贸公司建立了长期的合作关系。·,曹祥帅先生,13242300202,主营产品：LED感应灯，无线门铃，迎宾器业务范围：报警器；其它LED灯；安保防卫用品经营模式：贸易批发会员注册：第1年最近登录日期：2017-06-05
深圳市前海翰德福瑞科技有限公司,手机充电器无线充电器其他配件,生产制造,宝安区沙井街道上寮社区金裕达工业园1栋5楼东边,深圳市前海翰德福瑞科技有限公司是无线充电产品、包装、无线充电、充电器、智能等产品专业生产加工的公司，拥有完整、科学的质量管理体系。深圳市前海翰德福瑞科技有限公司的诚信、实力和产品质量获得业界的认可。欢迎各界朋友莅临参观、指导和业务洽谈。业务联系人苟先生：15766003630,苟元林先生,15766003630,"主营产品：手机充电器，无线充电器，其他配件业务范围：手机充电器经营模式：生产制造是否提供对外加工定制：是主要市场：东欧, 东南亚, 北美, 印巴, 南美, 中东, 非洲年出口额：人民币101万元 - 200万元质量控制：内部会员注册：第2年最近登录日期：2017-05-15"
深圳市风火科技有限公司,太阳能庭院灯家用太阳能灯太阳能灯,生产制造,中国广东省深圳市龙岗区布吉街道百合银都大厦D栋08层,深圳市风火科技有限公司是太阳能壁灯、太阳能楼梯灯、庭院灯等产品专业生产加工的公司，拥有完整、科学的质量管理体系。深圳市风火科技有限公司的诚信、实力和产品质量获得业界的认可。欢迎各界朋友莅临参观、指...（）,司徒志坚先生,13640462710,"主营产品：太阳能灯，太阳能庭院灯，太阳能射灯业务范围：野营灯；泛光灯；庭院灯；LED灯；草坪灯；感应灯；太阳能灯；埋地灯经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：3500平方米年出口额：人民币201万元 - 300万元质量控制：内部会员注册：第2年最近登录日期：2017-07-27"
深圳市奥赛克科技有限公司,高清相机潜水相机水下相机,生产制造,东环二路建进工业区E栋2楼,深圳市奥赛克科技有限公司专注运动相机的开发。公司配有先进的开发设备、生产设备、检测设备等相关设备。从模具开发，外壳生产，丝印车间，贴片装配到老化测试等一条龙完整生产出高品质产品。公司从2008年成...（）,谢生先生,086-0755,"主营产品：潜水相机，运动相机，运动DV业务范围：其它消费电子经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币2,001万 – 5,000万厂房面积：3000平方米年出口额：人民币2001万元 - 3000万元质量控制：内部管理体系认证：ISO9001会员注册：第4年最近登录日期：2017-07-12"
深圳市卡卡科技有限公司,无线门铃系列,贸易批发,中国广东省深圳市龙华新区水斗老围村村南工业区E栋二楼201,深圳市卡卡科技有限公司（深圳市福亚多电子厂）研发生产供应的3C电子产品、安防器材、数码产品、无线门铃、迎宾器、防盗报警器、LED灯具、LED感应灯、手机指环扣、新奇特等畅销消费者市场，在消费者当中...（）,颜先生,13530072442,"主营产品：无线门铃系列，红外感应分体迎宾器，报警器系列业务范围：电子报警安全装置；紧急照明及指示灯；安全和防护服装；安保防卫用品；防身护具；家居智能经营模式：贸易批发员工人数：51 ~ 200人营业额：人民币501万 – 2,000万仓库面积：800平方米主要市场：东北, 港澳台, 华北, 华东, 华南, 华中, 西北, 西南, 东南亚, 东亚年出口额：人民币1001万元 - 2000万元质量控制：内部会员注册：第2年最近登录日期：2017-05-18"
深圳市优安宏科技有限公司,网络音频模块,生产制造,深圳市龙华新区观澜街道观澜大道111号,深圳市优安宏科技有限公司是专业从事网络音频产品研发设计、设备制造和系统集成的国家级高新技术企业，总部位于深圳，公司拥有专业的研发、生产、销售和市场一体化精英团队。优安宏科技...（）,孙凌飞女士,0755-28416982,"主营产品：网络音频模块，网络广播终端，IP广播可视对讲业务范围：公共广播系统经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：1200平方米主要市场：华北, 华东, 西北, 华南, 东北, 港澳台, 西南, 华中年出口额：人民币51万元 - 100万元质量控制：内部会员注册：第3年最近登录日期：2017-07-31"
深圳市益卓兴礼品有限公司,VR眼镜3D,贸易批发,宝安区福永桥头宝安大道6267号,看电影是一种消遣方式是常用的放松情绪的方式，电影的表现形式有多种多样，有大多数人都看过的2d电影，后来发展到3d电影，再到后来5D电影都问世了，但是...（）,曾生先生,0755-23286584,"主营产品：3D，VR眼镜业务范围：便携式音箱；MP4播放器经营模式：贸易批发员工人数：51 ~ 200人营业额：人民币80万以下主要市场：华东, 华北, 华中, 华南, 港澳台, 西南, 西北, 东北质量控制：内部会员注册：第2年最近登录日期：2017-06-15"
深圳市康洁日用品有限公司,折叠杯洁面刷握力器,生产制造,观澜街道牛湖艺强工业村D栋,深圳市康洁日用品有限公司是硅胶日用品的专业生产加工公司、主营硅胶儿童牙胶、硅胶月经杯、硅胶洗脸刷、硅胶洗刷蛋、硅胶圆珠子、硅胶椭圆珠子、硅胶牙胶项链、硅胶牙胶手链、硅胶儿童餐盘、硅胶餐具刷等产品，采用...（）,刘小姐女士,13825230885,"主营产品：牙胶，月经杯，洁面刷业务范围：宠物餐具；其它餐具；清洁刷、钢丝球；其它美容、化妆用具；卫生巾；围嘴、围兜；牙胶经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：3000平方米主要市场：港澳台, 西欧, 大洋洲, 东南亚, 北美, 南美, 东亚年出口额：人民币701万元 - 1000万元质量控制：内部会员注册：第1年最近登录日期：2017-06-07"
深圳索誉科技有限公司,时尚智能手表蓝牙智能手表U8智能手表,生产制造,中国广东省深圳市宝安区西乡固戍南昌第一工业园F栋705,深圳市索誉科技有限公司是一家专业研发生产智能手表、智能手环等智能穿戴产品的高科技企业。具有多年电子产品的开发/生产/销售以及售后经验，可自己生产自主品牌，也可贴牌生产，加工定制。紧随“探索科技之巅...（）,卢先生,0755-23319842,"主营产品：智能手表，智能穿戴，智能心率手表业务范围：智能手表；智能手环、运动手环经营模式：生产制造是否提供对外加工定制：是员工人数：5 ~ 50人营业额：人民币2,001万 – 5,000万厂房面积：1000平方米主要市场：上海, 江苏, 浙江, 福建, 北京, 天津, 广东, 西欧, 东欧, 北美年出口额：人民币301万元 - 500万元质量控制：内部管理体系认证：ISO9001会员注册：第2年最近登录日期：2017-05-23"
金狼电子有限公司,广告促销礼品礼品,生产制造,后瑞地铁站旁意博城即西部硅谷B座A区4楼412,深圳市金狼电子有限公司是国内知名的Led发光小礼品设计、定制、生产厂家，专为歌迷、企业、卫视定制Led发光小礼品，助兴助威道具，演唱会用品，发光棒，荧光棒，闪光棒，应援手灯，遥控发光棒，遥控荧光棒，...（）,闫先生先生,13823669124,主营产品：礼品，广告促销礼品，工艺品业务范围：餐垫、杯垫；冰箱贴；广告手环、腕带；广告笔；广告袋；其它广告礼品；扇子经营模式：生产制造会员注册：第1年最近登录日期：2017-06-08
深圳市锋瑞科技有限公司,车载手机支架强光手电筒礼品充电宝,生产制造,平湖镇荔园街110号,深圳市锋瑞科技有限公司主要经营：车载手机支架、车载平板电脑支架、户外骑行支架、汽车周边产品等，所有产品均使用环保材料，通过了ROHS认证。我司是一家集设计、生产、加工、销售为一体的公司，一直坚持：...（）,李蓉华女士,0755-84680954,"主营产品：车载手机支架，运动手机支架，礼品充电宝业务范围：手机支架经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：800平方米年出口额：人民币51万元 - 100万元质量控制：内部会员注册：第1年最近登录日期：2017-06-17"
深圳康尔品科技有限公司,数码经络理疗仪眼部按摩器多功能语音理疗仪,贸易批发,松岗,深圳市康尔品科技有限公司成立于2001年是家保养的企业，是经国家相关部门批准注册的企业。我司分别在2008年成立于香港福尔康科技有限公司、2010年成立东莞雄健电子礼品有限公司、《主营》：眼护士、...（）,琪琪女士,0755-29166584,主营产品：数码经络理疗仪，激光梳，眼部按摩器业务范围：其它专用仪器仪表；专用仪器仪表经营模式：贸易批发会员注册：第2年最近登录日期：2017-06-28
深圳市吉富源科技,护眼仪治疗仪,贸易批发,松岗街道塘下涌社区秀华路弘茂大厦四楼,深圳市吉富源科技有限公司是一家以经营保健用品为主的生产加工型企业，公司位于广东省深圳，注册资本为10万人民币，主要经营数码经络治疗仪、低周波按摩机、眼护士、眼部按摩仪等产品。深圳市吉富源科技有限公...（）,黄女士,18689213320,主营产品：护眼仪，治疗仪业务范围：视力改善保健经营模式：贸易批发会员注册：第2年最近登录日期：2017-07-06
深圳市萨希曼化妆品有限公司,指甲油彩妆,生产制造,宝安区航城大道绵商青年创业园A栋三楼,深圳市萨希曼化妆品有限公司是一家集研发、生产制造专业彩妆系列产品为主的生产型企业。车间现有面积2400平方米，按国际质量标准GMP建成无尘净化车间、自动化灌装车间和自动化生产流水线，设有独立的研发...（）,肖小姐女士,0755-23341155,"主营产品：彩妆，面膜，OEM业务范围：BB霜；彩妆套装；唇彩、口红和唇蜜；眉笔、眉粉、眉膏；蜜粉和散粉；面膜、面膜粉；腮红和胭脂；眼影；眼线笔和眼线液；遮瑕笔和遮瑕膏经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币81万 - 500万厂房面积：2400平方米主要市场：非洲, 东南亚, 北美, 大洋洲, 南美, 华东, 西北, 华北, 西南, 港澳台年出口额：人民币1001万元 - 2000万元质量控制：第三方会员注册：第2年最近登录日期：2017-06-23"
深圳艾斯多科技有限公司,网络手机,贸易批发,深南花园C座31C,艾斯多科技有限公司，成立于2006年，是一家由原华为技术有限公司、玛德利智能电器有限公司等著名企业的股东共同发起成立的，总部位于加拿大多伦多市，是一家专注于高技术领域的研发，侧重于移动办公、网络通...（）,陈丽女士（总经理）,0755-26505102,"公司关键词：网络手机，无线手机，网关业务范围：手机及配件；整机、服务器；电话机经营模式：贸易批发员工人数：5 ~ 50人主要市场：东北, 港澳台, 华北, 华东, 华南, 华中, 西北, 西南质量控制：内部会员注册：第8年最近登录日期：2017-05-07"
深圳魅影碟片有限责任公司,DVDVCDCD,生产制造,深圳市福田区上步南路1027号,深圳魅影碟片有限责任公司主要经营dvd等产品。魅影公司管理科学，不断深化企业改革，积极推进企业质量管理。公司早在2000年6月率先在同行业中通过了ISO9001质量管理体系的认证（2003年提升为...（）,李均先生,0755-65932261,"主营产品：DVD，CD，VCD业务范围：图书和音像制品；音像制品经营模式：生产制造营业额：人民币2,001万 – 5,000万会员注册：第2年最近登录日期：2017-07-05"
深圳欧米智能科技有限公司,蓝牙音箱自行车智能把力,生产制造,龙岗区丹竹头立信路91号才展工业园1B栋,"深圳欧米智能科技有限公司专业生产：智能单车把力、自行车智能尾灯、万能手机支架、蓝牙音箱等是一家集研发设计、生产、销售为一体的专业厂家。本厂具有独特的创新开发能力,能根据市场需求进行设计/生产。产品...（）",梁小满女士（内贸主管）,0755-89208216,"主营产品：自行车智能把力，自行车智能尾灯，蓝牙音箱业务范围：其它非机动车配件经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：3000平方米主要市场：上海, 江苏, 港澳台, 广东, 河北, 河南, 新疆, 云南, 湖北, 内蒙古年出口额：人民币51万元 - 100万元质量控制：第三方管理体系认证：ISO9004, ISO14000会员注册：第2年最近登录日期：2017-05-02"
深圳市旭瑞昇科技有限公司,智能控制模块无线网卡WiFi模块,生产制造,龙华新区东环一路东吴工业区5栋3-4楼,我司是一家专注于无线WiFi产品研发、生产和销售的厂家，专业生产USB无线网卡，无线WiFi模组，无线智能家居等无线产品。这些无线产品广泛适合于：台式电脑、上网本、MID（平板电脑）、机顶盒、监控摄像...（）,范生先生（业务）,0755-36943651,主营产品：无线网卡，WiFi模块，WiFi智能家居业务范围：网卡、无线网卡；无线AP；智能家居；其它家居智能产品经营模式：生产制造会员注册：第2年最近登录日期：2017-07-17
深圳市健丰创新电子有限公司,宠物垫子宠物自动喂食器遥控止吠器,贸易批发,振中路6号玮鹏花园雍怡阁4栋6F,深圳市健丰创新电子有限公司的前身健丰实业(深圳)有限公司成立于2003年3月，在短短的时间里，迅速成长为一家实力雄厚，集科研、生产、销售为一体专业公司。公司主要产品为遥控训狗止吠器，自动止吠器，超...（）,Eleven女士,18576728148,"主营产品：遥控训狗器，遥控止吠器，宠物电子隐形围栏业务范围：其它宠物用品；宠物项圈；宠物用品；宠物玩具；其它工艺品；其它家具；加工服务经营模式：贸易批发员工人数：201 ~ 500人营业额：人民币2,001万 – 5,000万仓库面积：1000平方米主要市场：港澳台, 东亚, 东南亚, 西欧, 东欧, 北美, 南美, 大洋洲, 中东, 华东年出口额：人民币1001万元 - 2000万元质量控制：内部管理体系认证：ISO9001会员注册：第1年最近登录日期：2017-05-26"
深圳市鑫华煦橡胶制品有限公司,O型圈O型圈修理盒O型圈规格,生产制造,坪山新区田心社区金田路380号后栋,深圳市鑫华煦橡胶制品有限公司于2004年7月在改革开放前沿的窗口城市——深圳坪山成立。公司主要从事丁腈橡胶、三元乙丙胶、硅胶、氟橡胶等橡胶材料的O型圈(美标、欧标、日标、国...（）,梅小姐先生,0755-84536903-667,"主营产品：O型圈，O型圈修理盒，O型圈规格业务范围：橡胶垫；合成橡胶；橡胶圈；橡胶密封件经营模式：生产制造厂房面积：10000平方米主要市场：华中, 华南, 华东, 华北年出口额：人民币1001万元 - 2000万元质量控制：内部管理体系认证：ISO/TS16949会员注册：第3年最近登录日期：2017-06-02"
深圳隆印包装有限公司,儿童图书笔记本包装盒,生产制造,深圳市福田区八卦岭众鑫大厦708,深圳隆印包装有限公司——广东地区最具有影响力的品牌印刷企业之一，公司旗下已涉及文化传播、科技、化工、建筑、机械、物流等多个领域，经过多年的努力，现已成为几十个国内外知名企业的印刷、包装及广告产品的...（）,郭女士,0755-82313958,"主营产品：精装书，简装书，企业产品画册业务范围：商务服务；设计服务；包装、印刷加工经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：6000平方米主要市场：东北, 港澳台, 华北, 华东, 华南, 华中, 西北, 西南, 台湾年出口额：人民币301万元 - 500万元质量控制：第三方管理体系认证：ISO9000会员注册：第4年最近登录日期：2017-06-01"
深圳市葵芳信息服务有限公司,香港服务器租用与托管...,商业服务,清龙路港之龙科技园,深圳市葵芳信息服务有限公司（www.chinahkidc.net）公司最初主营业务为话音业务和移动语音数据服务，长期为香港第一大飞线运营商；深圳市葵芳数据中心优良的光纤网络...（）,刘畅先生,15717132555,主营产品：香港服务器租...，香港云服务器租用，国内高防服务器租用业务范围：网络服务经营模式：商业服务会员注册：第1年最近登录日期：2017-06-28
深圳市索彩电子科技有限公司,广告标识荧光笔荧光板,生产制造,中国广东省深圳市龙华区龙华新区大浪英泰工业中心联华工业园6栋4楼,深圳市索彩电子科技有限公司成立于2009年，是一家专业生产与销售LED荧光板LED光源及LED标识的科技创新型企业，自公司独创中国首块LED荧光板并获得国家技术专利以来，依靠领先的技术，节能环保的材质构造，精湛的加工工艺，人性化的功能设计，七彩炫动的视觉冲击，索彩LED荧光板创造了全球商业手写广告新浪潮。,王金保先生,15914077827,"主营产品：荧光板，荧光笔，广告标识业务范围：LED显示屏；LED标识；LED广告牌；LED告示牌经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：2000平方米主要市场：华北, 华东, 华中, 北美, 东欧, 西欧年出口额：人民币1001万元 - 2000万元质量控制：内部会员注册：第2年最近登录日期：2017-07-28"
深圳市昂斯慕科技有限公司,手机支架五金原材料车载手机无线充,生产制造,龙岗街道南联第六工业区宝南路52号,"深圳市昂斯慕科技有限公司（ShenzhenAysemoTechnologyCo.,Ltd.）是一家集研发、生产、加工、销售为一体的工贸一体型民营企业，坐落于环境优美，交通便...（）",罗婷女士,13028889192,"主营产品：手机支架，车载手机无线充，镶钻晚宴包业务范围：手机座；手机防滑垫经营模式：生产制造是否提供对外加工定制：是员工人数：51 ~ 200人营业额：人民币501万 – 2,000万厂房面积：7500平方米主要市场：港澳台, 华南, 华中, 北美, 东欧, 东亚, 南美, 安徽, 北京, 香港质量控制：内部管理体系认证：ISO9001会员注册：第1年最近登录日期：2017-07-27"
